country_code,country_name,year,co2_emissions,merge_id,male_death_rate,female_death_rate,cigarette_sales,land_area,Country Name,Country Code,Year,GDP,population
IRL,Ireland,1968,17821.62,IRL_1968,41.7,10.57,7.900000095367432,68890.0,Ireland,IRL,1968,3278584478.0,2915550.0
IRL,Ireland,1969,18514.683,IRL_1969,39.3,9.88,8.199999809265137,68890.0,Ireland,IRL,1969,3787077344.0,2932650.0
IRL,Ireland,1970,19413.098,IRL_1970,43.94,11.03,8.300000190734863,68890.0,Ireland,IRL,1970,4395995086.0,2957250.0
IRL,Ireland,1971,22497.045,IRL_1971,43.95,12.58,8.300000190734863,68890.0,Ireland,IRL,1971,5098250287.0,2992050.0
IRL,Ireland,1972,22053.338,IRL_1972,43.34,13.29,8.699999809265137,68890.0,Ireland,IRL,1972,6318060582.0,3036850.0
IRL,Ireland,1973,22860.078,IRL_1973,47.17,12.08,9.199999809265137,68890.0,Ireland,IRL,1973,7481173066.0,3085950.0
IRL,Ireland,1974,23303.785,IRL_1974,48.53,16.13,9.800000190734863,68890.0,Ireland,IRL,1974,7896860615.0,3137500.0
IRL,Ireland,1975,22053.338,IRL_1975,49.36,15.65,9.699999809265137,68890.0,Ireland,IRL,1975,9483808362.0,3189550.0
IRL,Ireland,1976,22295.36,IRL_1976,53.58,15.04,9.300000190734863,68890.0,Ireland,IRL,1976,9453756015.0,3238050.0
IRL,Ireland,1977,23567.809,IRL_1977,51.48,14.96,8.899999618530273,68890.0,Ireland,IRL,1977,11248340431.0,3282200.0
IRL,Ireland,1978,23571.476,IRL_1978,52.29,15.67,9.300000190734863,68890.0,Ireland,IRL,1978,14647996074.0,3329100.0
IRL,Ireland,1979,27388.823,IRL_1979,52.45,17.18,9.0,68890.0,Ireland,IRL,1979,18319334300.0,3373750.0
IRL,Ireland,1980,26255.72,IRL_1980,50.19,16.47,8.800000190734863,68890.0,Ireland,IRL,1980,21747855640.0,3412800.0
IRL,Ireland,1981,26039.367,IRL_1981,56.48,18.08,8.399999618530273,68890.0,Ireland,IRL,1981,20670190138.0,3453000.0
IRL,Ireland,1982,25547.989,IRL_1982,51.54,18.29,7.800000190734863,68890.0,Ireland,IRL,1982,21474752962.0,3485800.0
IRL,Ireland,1983,25709.337,IRL_1983,56.53,20.5,7.400000095367432,68890.0,Ireland,IRL,1983,20766047764.0,3510600.0
IRL,Ireland,1984,25529.654,IRL_1984,58.37,20.52,7.099999904632568,68890.0,Ireland,IRL,1984,20106648455.0,3532423.0
IRL,Ireland,1985,26725.096,IRL_1985,58.7,19.15,6.900000095367432,68890.0,Ireland,IRL,1985,21270013326.0,3538082.0
IRL,Ireland,1986,28525.593,IRL_1986,58.96,19.46,6.5,68890.0,Ireland,IRL,1986,28714571852.0,3539690.0
IRL,Ireland,1987,30197.745,IRL_1987,53.18,18.37,6.199999809265137,68890.0,Ireland,IRL,1987,33920518493.0,3540057.0
IRL,Ireland,1988,29842.046,IRL_1988,56.05,21.51,6.099999904632568,68890.0,Ireland,IRL,1988,37772896221.0,3524949.0
IRL,Ireland,1989,30018.062,IRL_1989,54.48,22.53,6.199999809265137,68890.0,Ireland,IRL,1989,39238392678.0,3511009.0
IRL,Ireland,1990,30960.0,IRL_1990,54.04,20.79,6.300000190734863,68890.0,Ireland,IRL,1990,49305632408.0,3513974.0
IRL,Ireland,1991,31470.0,IRL_1991,51.31,19.09,6.699999809265137,68890.0,Ireland,IRL,1991,49787501584.0,3534235.0
IRL,Ireland,1992,31510.0,IRL_1992,52.67,20.57,6.400000095367432,68890.0,Ireland,IRL,1992,55918538121.0,3558430.0
IRL,Ireland,1993,31650.0,IRL_1993,54.51,20.29,6.0,68890.0,Ireland,IRL,1993,52417477614.0,3576261.0
IRL,Ireland,1994,32820.0,IRL_1994,51.52,21.04,6.199999809265137,68890.0,Ireland,IRL,1994,57097656066.0,3590386.0
IRL,Ireland,1995,33450.0,IRL_1995,50.76,21.16,6.5,68890.0,Ireland,IRL,1995,69139823232.0,3608841.0
IRL,Ireland,1996,34820.0,IRL_1996,46.63,19.4,6.099999904632568,68890.0,Ireland,IRL,1996,75790786290.0,3637510.0
IRL,Ireland,1997,35970.0,IRL_1997,42.88,18.78,6.199999809265137,68890.0,Ireland,IRL,1997,82856648758.0,3674171.0
IRL,Ireland,1998,38420.0,IRL_1998,46.01,21.13,6.199999809265137,68890.0,Ireland,IRL,1998,90199410116.0,3712696.0
IRL,Ireland,1999,39970.0,IRL_1999,42.71,19.54,6.599999904632568,68890.0,Ireland,IRL,1999,98893958263.0,3754786.0
IRL,Ireland,2000,42530.0,IRL_2000,45.09,21.72,6.400000095367432,68890.0,Ireland,IRL,2000,100208000000.0,3805174.0
IRL,Ireland,2001,44820.0,IRL_2001,42.23,19.29,6.199999809265137,68890.0,Ireland,IRL,2001,109347000000.0,3866243.0
IRL,Ireland,2002,43930.0003051758,IRL_2002,40.89,19.47,6.300000190734863,68890.0,Ireland,IRL,2002,128596000000.0,3931947.0
IRL,Ireland,2003,44090.0001525879,IRL_2003,42.23,20.73,5.599999904632568,68890.0,Ireland,IRL,2003,164671000000.0,3996521.0
IRL,Ireland,2004,44689.998626709,IRL_2004,41.38,21.58,4.699999809265137,68890.0,Ireland,IRL,2004,194372000000.0,4070262.0
IRL,Ireland,2005,46650.0015258789,IRL_2005,38.14,21.92,4.699999809265137,68890.0,Ireland,IRL,2005,211877000000.0,4159914.0
IRL,Ireland,2006,47259.9983215332,IRL_2006,38.36,21.76,4.599999904632568,68890.0,Ireland,IRL,2006,232181000000.0,4273591.0
IRL,Ireland,2007,46360.0006103516,IRL_2007,39.88,21.08,4.400000095367432,68890.0,Ireland,IRL,2007,270079000000.0,4398942.0
IRL,Ireland,2008,45779.9987792969,IRL_2008,37.72,22.02,4.0,68890.0,Ireland,IRL,2008,275447000000.0,4489544.0
IRL,Ireland,2009,40560.001373291,IRL_2009,39.18,21.48,3.799999952316284,68890.0,Ireland,IRL,2009,236443000000.0,4535375.0
IRL,Ireland,2010,40189.998626709,IRL_2010,34.79,21.11,3.400000095367432,68890.0,Ireland,IRL,2010,221914000000.0,4560155.0
IRL,Ireland,2011,36680.0003051758,IRL_2011,37.53,22.13,3.5,68890.0,Ireland,IRL,2011,239003000000.0,4580084.0
ISL,Iceland,1960,1213.777,ISL_1960,11.26,13.64,4.699999809265137,100830.0,Iceland,ISL,1960,248434097.0,175574.0
ISL,Iceland,1961,1092.766,ISL_1961,10.28,3.41,5.099999904632568,100830.0,Iceland,ISL,1961,253885656.3,179029.0
ISL,Iceland,1962,1199.109,ISL_1962,14.51,3.24,5.300000190734863,100830.0,Iceland,ISL,1962,284916516.2,182378.0
ISL,Iceland,1963,1305.452,ISL_1963,12.14,3.52,5.5,100830.0,Iceland,ISL,1963,340061650.1,185653.0
ISL,Iceland,1964,1309.119,ISL_1964,15.89,11.46,4.5,100830.0,Iceland,ISL,1964,434267936.9,188983.0
ISL,Iceland,1965,1397.127,ISL_1965,10.74,6.93,5.099999904632568,100830.0,Iceland,ISL,1965,523694949.4,192286.0
ISL,Iceland,1966,1496.136,ISL_1966,12.16,9.65,5.5,100830.0,Iceland,ISL,1966,628893310.4,195570.0
ISL,Iceland,1967,1444.798,ISL_1967,22.18,9.92,5.599999904632568,100830.0,Iceland,ISL,1967,621225962.2,198751.0
ISL,Iceland,1968,1595.145,ISL_1968,17.54,8.01,5.099999904632568,100830.0,Iceland,ISL,1968,474399471.6,201488.0
ISL,Iceland,1969,1265.115,ISL_1969,13.11,12.16,4.5,100830.0,Iceland,ISL,1969,414709311.4,203369.0
ISL,Iceland,1970,1389.793,ISL_1970,17.85,5.85,5.099999904632568,100830.0,Iceland,ISL,1970,526704545.5,204438.0
ISL,Iceland,1971,1474.134,ISL_1971,10.53,12.36,5.0,100830.0,Iceland,ISL,1971,670251136.4,206098.0
ISL,Iceland,1972,1485.135,ISL_1972,21.45,12.66,5.599999904632568,100830.0,Iceland,ISL,1972,839652164.1,209137.0
ISL,Iceland,1973,1752.826,ISL_1973,14.95,9.65,5.599999904632568,100830.0,Iceland,ISL,1973,1154440253.0,212317.0
ISL,Iceland,1974,1741.825,ISL_1974,16.66,10.41,6.300000190734863,100830.0,Iceland,ISL,1974,1515190595.0,215209.0
ISL,Iceland,1975,1617.147,ISL_1975,21.9,13.62,6.0,100830.0,Iceland,ISL,1975,1406875081.0,217979.0
ISL,Iceland,1976,1705.155,ISL_1976,18.02,10.25,6.199999809265137,100830.0,Iceland,ISL,1976,1669488390.0,220154.0
ISL,Iceland,1977,1906.84,ISL_1977,25.68,15.99,5.800000190734863,100830.0,Iceland,ISL,1977,2208509076.0,221799.0
ISL,Iceland,1978,1925.175,ISL_1978,22.67,12.05,6.0,100830.0,Iceland,ISL,1978,2511826196.0,223537.0
ISL,Iceland,1979,1987.514,ISL_1979,27.15,17.65,6.300000190734863,100830.0,Iceland,ISL,1979,2853435054.0,225735.0
ISL,Iceland,1980,1866.503,ISL_1980,18.7,23.5,6.300000190734863,100830.0,Iceland,ISL,1980,3381419251.0,228138.0
ISL,Iceland,1981,1752.826,ISL_1981,35.49,25.4,6.599999904632568,100830.0,Iceland,ISL,1981,3492997010.0,230755.0
ISL,Iceland,1982,1598.812,ISL_1982,32.88,27.86,6.699999809265137,100830.0,Iceland,ISL,1982,3206626645.0,233860.0
ISL,Iceland,1983,1547.474,ISL_1983,29.48,21.83,6.900000095367432,100830.0,Iceland,ISL,1983,2765950336.0,236977.0
ISL,Iceland,1984,1815.165,ISL_1984,23.11,18.76,7.0,100830.0,Iceland,ISL,1984,2864441387.0,239511.0
ISL,Iceland,1985,1628.148,ISL_1985,33.94,19.12,6.699999809265137,100830.0,Iceland,ISL,1985,2984052357.0,241405.0
ISL,Iceland,1986,1785.829,ISL_1986,26.35,23.04,6.5,100830.0,Iceland,ISL,1986,3989622739.0,243180.0
ISL,Iceland,1987,1851.835,ISL_1987,32.85,22.85,6.599999904632568,100830.0,Iceland,ISL,1987,5520318405.0,245859.0
ISL,Iceland,1988,1848.168,ISL_1988,33.08,31.15,6.300000190734863,100830.0,Iceland,ISL,1988,6106635816.0,249740.0
ISL,Iceland,1989,1903.173,ISL_1989,31.21,26.44,6.0,100830.0,Iceland,ISL,1989,5672569449.0,252852.0
ISL,Iceland,1990,1950.0,ISL_1990,34.13,24.58,5.900000095367432,100830.0,Iceland,ISL,1990,6468736356.0,254826.0
ISL,Iceland,1991,1910.0,ISL_1991,40.82,24.59,5.900000095367432,100830.0,Iceland,ISL,1991,6909730288.0,257797.0
ISL,Iceland,1992,1940.0,ISL_1992,30.65,32.56,5.599999904632568,100830.0,Iceland,ISL,1992,7080981738.0,261057.0
ISL,Iceland,1993,1980.0,ISL_1993,33.28,27.85,5.300000190734863,100830.0,Iceland,ISL,1993,6218581532.0,263725.0
ISL,Iceland,1994,2090.0,ISL_1994,28.9,31.17,5.199999809265137,100830.0,Iceland,ISL,1994,6389460343.0,266021.0
ISL,Iceland,1995,2000.0,ISL_1995,33.0,23.6,5.0,100830.0,Iceland,ISL,1995,7123633418.0,267468.0
ISL,Iceland,1996,2270.0,ISL_1996,39.6,29.47,5.0,100830.0,Iceland,ISL,1996,7426082271.0,268916.0
ISL,Iceland,1997,2150.0,ISL_1997,41.28,30.08,4.800000190734863,100830.0,Iceland,ISL,1997,7569672925.0,271128.0
ISL,Iceland,1998,2150.0,ISL_1998,34.85,27.07,4.599999904632568,100830.0,Iceland,ISL,1998,8503693099.0,274047.0
ISL,Iceland,1999,2120.0,ISL_1999,37.38,28.21,4.699999809265137,100830.0,Iceland,ISL,1999,8982047589.0,277381.0
ISL,Iceland,2000,2230.0,ISL_2000,30.43,29.19,4.5,100830.0,Iceland,ISL,2000,9025660362.0,281205.0
ISL,Iceland,2001,2160.0,ISL_2001,33.89,26.08,4.300000190734863,100830.0,Iceland,ISL,2001,8234846805.0,284968.0
ISL,Iceland,2002,2240.00000953674,ISL_2002,28.5,25.24,4.199999809265137,100830.0,Iceland,ISL,2002,9318395055.0,287523.0
ISL,Iceland,2003,2230.00001907349,ISL_2003,31.14,29.13,3.900000095367432,100830.0,Iceland,ISL,2003,11429333038.0,289521.0
ISL,Iceland,2004,2319.9999332428,ISL_2004,28.03,30.69,3.799999952316284,100830.0,Iceland,ISL,2004,13825302536.0,292074.0
ISL,Iceland,2005,2289.99996185303,ISL_2005,38.88,28.0,3.700000047683716,100830.0,Iceland,ISL,2005,16852963067.0,296734.0
ISL,Iceland,2006,2329.99992370605,ISL_2006,31.03,30.52,3.599999904632568,100830.0,Iceland,ISL,2006,17465318552.0,303782.0
ISL,Iceland,2007,2380.00011444092,ISL_2007,36.36,28.05,3.599999904632568,100830.0,Iceland,ISL,2007,21652505597.0,311566.0
ISL,Iceland,2008,2180.0000667572,ISL_2008,29.24,31.36,3.5,100830.0,Iceland,ISL,2008,18074622987.0,317414.0
ISL,Iceland,2009,2109.99989509583,ISL_2009,29.0,27.45,3.299999952316284,100830.0,Iceland,ISL,2009,13154414219.0,318499.0
ISL,Iceland,2010,1960.00003814697,ISL_2010,32.12,29.99,2.900000095367432,100830.0,Iceland,ISL,2010,13751161918.0,318041.0
ISL,Iceland,2011,1889.99998569489,ISL_2011,30.8,27.69,2.799999952316284,100830.0,Iceland,ISL,2011,15221622926.0,319014.0
ISL,Iceland,2012,1860.00001430511,ISL_2012,29.06,29.69,2.700000047683716,100830.0,Iceland,ISL,2012,14751508134.0,320716.0
ISL,Iceland,2013,2029.99997138977,ISL_2013,27.39,24.48,2.299999952316284,100830.0,Iceland,ISL,2013,16125060515.0,323764.0
ISL,Iceland,2014,2049.99995231628,ISL_2014,27.24,25.44,2.299999952316284,100830.0,Iceland,ISL,2014,17867662178.0,327386.0
ISL,Iceland,2015,2059.99994277954,ISL_2015,18.85,25.43,2.200000047683716,100830.0,Iceland,ISL,2015,17517210519.0,330815.0
ISR,Israel,1975,19647.786,ISR_1975,28.74,7.96,6.900000095367432,21640.0,Israel,ISR,1975,2510000000.0,3455000.0
ISR,Israel,1976,19611.116,ISR_1976,29.3,8.56,7.0,21640.0,Israel,ISR,1976,2510000000.0,3533000.0
ISR,Israel,1977,19893.475,ISR_1977,28.59,9.78,6.099999904632568,21640.0,Israel,ISR,1977,2510000000.0,3613000.0
ISR,Israel,1978,21176.925,ISR_1978,28.17,9.34,6.699999809265137,21640.0,Israel,ISR,1978,2510000000.0,3690000.0
ISR,Israel,1979,21019.244,ISR_1979,29.35,8.97,5.900000095367432,21640.0,Israel,ISR,1979,2510000000.0,3786000.0
ISR,Israel,1980,21147.589,ISR_1980,30.28,9.95,6.400000095367432,21640.0,Israel,ISR,1980,2510000000.0,3878000.0
ISR,Israel,1981,21213.595,ISR_1981,25.87,9.03,6.800000190734863,21640.0,Israel,ISR,1981,2510000000.0,3956000.0
ISR,Israel,1982,24081.189,ISR_1982,28.2,8.7,6.800000190734863,21640.0,Israel,ISR,1982,2510000000.0,4031000.0
ISR,Israel,1983,23938.176,ISR_1983,26.67,8.79,7.0,21640.0,Israel,ISR,1983,2510000000.0,4105000.0
ISR,Israel,1984,23743.825,ISR_1984,27.34,8.72,6.900000095367432,21640.0,Israel,ISR,1984,2510000000.0,4159000.0
ISR,Israel,1985,24869.594,ISR_1985,28.58,8.71,6.900000095367432,21640.0,Israel,ISR,1985,2510000000.0,4233000.0
ISR,Israel,1986,26626.087,ISR_1986,26.81,9.22,6.699999809265137,21640.0,Israel,ISR,1986,2510000000.0,4299000.0
ISR,Israel,1987,27385.156,ISR_1987,25.95,9.14,6.800000190734863,21640.0,Israel,ISR,1987,2510000000.0,4369000.0
ISR,Israel,1988,30051.065,ISR_1988,26.3,8.85,6.800000190734863,21640.0,Israel,ISR,1988,2510000000.0,4442000.0
ISR,Israel,1989,31756.22,ISR_1989,29.22,9.4,6.699999809265137,21640.0,Israel,ISR,1989,2510000000.0,4518000.0
ISR,Israel,1990,33810.0,ISR_1990,30.71,10.03,6.400000095367432,21640.0,Israel,ISR,1990,2510000000.0,4660000.0
ISR,Israel,1991,34520.0,ISR_1991,28.55,8.66,6.099999904632568,21640.0,Israel,ISR,1991,2510000000.0,4949000.0
ISR,Israel,1992,36860.0,ISR_1992,27.57,8.82,6.199999809265137,21640.0,Israel,ISR,1992,2510000000.0,5123000.0
ISR,Israel,1993,40500.0,ISR_1993,31.74,10.31,6.0,21640.0,Israel,ISR,1993,2510000000.0,5261000.0
ISR,Israel,1994,43360.0,ISR_1994,31.56,10.11,6.0,21640.0,Israel,ISR,1994,2510000000.0,5399000.0
ISR,Israel,1995,46780.0,ISR_1995,31.01,11.33,6.099999904632568,21640.0,Israel,ISR,1995,104893000000.0,5545000.0
ISR,Israel,1996,48730.0,ISR_1996,29.58,8.97,6.0,21640.0,Israel,ISR,1996,114506000000.0,5692000.0
ISR,Israel,1997,50970.0,ISR_1997,29.35,9.88,5.599999904632568,21640.0,Israel,ISR,1997,118859000000.0,5836000.0
ISR,Israel,1998,51500.0,ISR_1998,30.06,8.82,5.0,21640.0,Israel,ISR,1998,120057000000.0,5971000.0
ISR,Israel,1999,52980.0,ISR_1999,29.85,9.19,5.199999809265137,21640.0,Israel,ISR,1999,120923000000.0,6125000.0
ISR,Israel,2000,57000.0,ISR_2000,29.69,10.59,5.0,21640.0,Israel,ISR,2000,136036000000.0,6289000.0
ISR,Israel,2001,57950.0,ISR_2001,30.18,9.99,5.199999809265137,21640.0,Israel,ISR,2001,134636000000.0,6439000.0
ISR,Israel,2002,61080.0018310547,ISR_2002,30.79,10.27,5.0,21640.0,Israel,ISR,2002,125061000000.0,6570000.0
ISR,Israel,2003,62930.0003051758,ISR_2003,29.13,10.36,4.800000190734863,21640.0,Israel,ISR,2003,131300000000.0,6689700.0
ISR,Israel,2004,63159.9998474121,ISR_2004,30.86,10.04,4.599999904632568,21640.0,Israel,ISR,2004,139973000000.0,6809000.0
ISR,Israel,2005,61009.9983215332,ISR_2005,28.14,10.32,4.400000095367432,21640.0,Israel,ISR,2005,147084000000.0,6930100.0
ISR,Israel,2006,64330.0018310547,ISR_2006,30.54,10.84,4.300000190734863,21640.0,Israel,ISR,2006,158670000000.0,7053700.0
ISR,Israel,2007,66599.9984741211,ISR_2007,28.9,10.53,4.300000190734863,21640.0,Israel,ISR,2007,184052000000.0,7180100.0
ISR,Israel,2008,66709.9990844727,ISR_2008,28.65,10.13,4.300000190734863,21640.0,Israel,ISR,2008,220531000000.0,7308800.0
ISR,Israel,2009,65730.0033569336,ISR_2009,27.73,10.39,4.199999809265137,21640.0,Israel,ISR,2009,211970000000.0,7485600.0
ISR,Israel,2010,70519.9966430664,ISR_2010,30.83,11.1,4.099999904632568,21640.0,Israel,ISR,2010,238364000000.0,7623600.0
ISR,Israel,2011,69819.9996948242,ISR_2011,28.23,12.12,4.099999904632568,21640.0,Israel,ISR,2011,266792000000.0,7765800.0
ISR,Israel,2012,76059.9975585938,ISR_2012,27.42,10.75,3.900000095367432,21640.0,Israel,ISR,2012,262282000000.0,7910500.0
ISR,Israel,2013,67000.0,ISR_2013,27.97,10.58,3.5,21640.0,Israel,ISR,2013,297733000000.0,8059500.0
ISR,Israel,2014,64720.0012207031,ISR_2014,28.1,11.48,3.299999952316284,21640.0,Israel,ISR,2014,314330000000.0,8215700.0
ITA,Italy,1960,109357.274,ITA_1960,23.01,4.42,3.599999904632568,295717.0,Italy,ITA,1960,40385288344.0,50199700.0
ITA,Italy,1961,124549.655,ITA_1961,24.32,4.43,3.799999952316284,295717.0,Italy,ITA,1961,44842760293.0,50536350.0
ITA,Italy,1962,146456.313,ITA_1962,25.93,4.35,4.0,295717.0,Italy,ITA,1962,50383891899.0,50879450.0
ITA,Italy,1963,164780.312,ITA_1963,26.97,4.67,4.0,295717.0,Italy,ITA,1963,57710743060.0,51252000.0
ITA,Italy,1964,175957.328,ITA_1964,30.18,4.89,4.099999904632568,295717.0,Italy,ITA,1964,63175417019.0,51675350.0
ITA,Italy,1965,189767.25,ITA_1965,31.5,4.95,4.199999809265137,295717.0,Italy,ITA,1965,67978153851.0,52112350.0
ITA,Italy,1966,214248.142,ITA_1966,33.08,5.27,4.5,295717.0,Italy,ITA,1966,73654870011.0,52519000.0
ITA,Italy,1967,234427.643,ITA_1967,35.18,5.06,4.599999904632568,295717.0,Italy,ITA,1967,81133120065.0,52900500.0
ITA,Italy,1968,249495.346,ITA_1968,37.73,5.13,4.699999809265137,295717.0,Italy,ITA,1968,87942231678.0,53235750.0
ITA,Italy,1969,270008.544,ITA_1969,39.9,5.3,4.699999809265137,295717.0,Italy,ITA,1969,97085082807.0,53537950.0
ITA,Italy,1970,296740.974,ITA_1970,39.78,5.22,4.699999809265137,295717.0,Italy,ITA,1970,113395000000.0,53821850.0
ITA,Italy,1971,311588.657,ITA_1971,43.05,5.18,4.699999809265137,295717.0,Italy,ITA,1971,124672000000.0,54073490.0
ITA,Italy,1972,328970.237,ITA_1972,44.26,5.57,4.900000095367432,295717.0,Italy,ITA,1972,145260000000.0,54381345.0
ITA,Italy,1973,354320.208,ITA_1973,46.36,5.86,5.300000190734863,295717.0,Italy,ITA,1973,175492000000.0,54751406.0
ITA,Italy,1974,359406.337,ITA_1974,46.76,5.84,5.699999809265137,295717.0,Italy,ITA,1974,199564000000.0,55110868.0
ITA,Italy,1975,342310.783,ITA_1975,48.26,6.0,5.699999809265137,295717.0,Italy,ITA,1975,227696000000.0,55441001.0
ITA,Italy,1976,367312.389,ITA_1976,50.67,6.27,5.699999809265137,295717.0,Italy,ITA,1976,224717000000.0,55718260.0
ITA,Italy,1977,356175.71,ITA_1977,52.27,6.5,5.699999809265137,295717.0,Italy,ITA,1977,257596000000.0,55955411.0
ITA,Italy,1978,373234.594,ITA_1978,54.43,6.29,5.599999904632568,295717.0,Italy,ITA,1978,315058000000.0,56155143.0
ITA,Italy,1979,387466.221,ITA_1979,56.72,6.63,6.0,295717.0,Italy,ITA,1979,393677000000.0,56317749.0
ITA,Italy,1980,388969.691,ITA_1980,59.24,6.71,6.099999904632568,295717.0,Italy,ITA,1980,477257000000.0,56433883.0
ITA,Italy,1981,378020.029,ITA_1981,58.54,6.87,6.099999904632568,295717.0,Italy,ITA,1981,430703000000.0,56501675.0
ITA,Italy,1982,369681.271,ITA_1982,62.04,7.06,6.199999809265137,295717.0,Italy,ITA,1982,427273000000.0,56543548.0
ITA,Italy,1983,361364.515,ITA_1983,63.38,7.36,6.199999809265137,295717.0,Italy,ITA,1983,443042000000.0,56564074.0
ITA,Italy,1984,367649.753,ITA_1984,63.5,7.53,6.300000190734863,295717.0,Italy,ITA,1984,437888000000.0,56576718.0
ITA,Italy,1985,372134.494,ITA_1985,64.89,7.68,6.300000190734863,295717.0,Italy,ITA,1985,452217000000.0,56593071.0
ITA,Italy,1986,366454.311,ITA_1986,63.59,8.11,6.199999809265137,295717.0,Italy,ITA,1986,640386000000.0,56596155.0
ITA,Italy,1987,383670.876,ITA_1987,66.16,8.04,6.0,295717.0,Italy,ITA,1987,805713000000.0,56601931.0
ITA,Italy,1988,389780.098,ITA_1988,66.36,8.23,5.599999904632568,295717.0,Italy,ITA,1988,891609000000.0,56629288.0
ITA,Italy,1989,408907.17,ITA_1989,64.94,8.34,5.599999904632568,295717.0,Italy,ITA,1989,928661000000.0,56671781.0
ITA,Italy,1990,405260.0,ITA_1990,63.72,8.33,5.199999809265137,295717.0,Italy,ITA,1990,1181220000000.0,56719240.0
ITA,Italy,1991,404070.0,ITA_1991,63.48,8.34,5.099999904632568,295717.0,Italy,ITA,1991,1246220000000.0,56758521.0
ITA,Italy,1992,402270.0,ITA_1992,63.22,9.04,5.0,295717.0,Italy,ITA,1992,1320160000000.0,56797087.0
ITA,Italy,1993,396930.0,ITA_1993,62.41,8.84,5.0,295717.0,Italy,ITA,1993,1064960000000.0,56831821.0
ITA,Italy,1994,392290.0,ITA_1994,61.3,8.89,5.099999904632568,295717.0,Italy,ITA,1994,1099220000000.0,56843400.0
ITA,Italy,1995,416420.0,ITA_1995,59.68,9.08,5.099999904632568,295717.0,Italy,ITA,1995,1174660000000.0,56844303.0
ITA,Italy,1996,412150.0,ITA_1996,58.72,9.25,5.0,295717.0,Italy,ITA,1996,1312430000000.0,56860281.0
ITA,Italy,1997,415520.0,ITA_1997,57.62,9.07,5.0,295717.0,Italy,ITA,1997,1241880000000.0,56890372.0
ITA,Italy,1998,426370.0,ITA_1998,56.91,9.26,5.099999904632568,295717.0,Italy,ITA,1998,1270050000000.0,56906744.0
ITA,Italy,1999,433010.0,ITA_1999,55.93,9.2,5.400000095367432,295717.0,Italy,ITA,1999,1252450000000.0,56916317.0
ITA,Italy,2000,436300.0,ITA_2000,54.03,9.71,5.599999904632568,295717.0,Italy,ITA,2000,1146680000000.0,56942108.0
ITA,Italy,2001,436570.0,ITA_2001,53.47,9.81,5.699999809265137,295717.0,Italy,ITA,2001,1168020000000.0,56974100.0
ITA,Italy,2002,443470.001220703,ITA_2002,51.94,10.17,5.800000190734863,295717.0,Italy,ITA,2002,1276770000000.0,57059007.0
ITA,Italy,2003,462200.012207031,ITA_2003,50.7,9.83,5.599999904632568,295717.0,Italy,ITA,2003,1577620000000.0,57313203.0
ITA,Italy,2004,472399.993896484,ITA_2004,48.76,10.16,5.400000095367432,295717.0,Italy,ITA,2004,1806540000000.0,57685327.0
ITA,Italy,2005,473829.986572266,ITA_2005,47.74,10.14,5.0,295717.0,Italy,ITA,2005,1858220000000.0,57969484.0
ITA,Italy,2006,466649.993896484,ITA_2006,46.7,10.42,5.099999904632568,295717.0,Italy,ITA,2006,1949550000000.0,58143979.0
ITA,Italy,2007,459369.995117188,ITA_2007,45.54,10.77,5.0,295717.0,Italy,ITA,2007,2213100000000.0,58438310.0
ITA,Italy,2008,444980.010986328,ITA_2008,44.28,10.87,5.0,295717.0,Italy,ITA,2008,2408660000000.0,58826731.0
ITA,Italy,2009,397059.997558594,ITA_2009,43.36,11.08,4.800000190734863,295717.0,Italy,ITA,2009,2199930000000.0,59095365.0
ITA,Italy,2010,405269.989013672,ITA_2010,42.5,11.19,4.699999809265137,295717.0,Italy,ITA,2010,2136100000000.0,59277417.0
JPN,Japan,1960,232781.16,JPN_1960,10.88,3.88,5.099999904632568,364500.0,Japan,JPN,1960,44307342950.0,93216000.0
JPN,Japan,1961,283118.069,JPN_1961,11.43,4.33,5.599999904632568,364500.0,Japan,JPN,1961,53508617739.0,94055000.0
JPN,Japan,1962,293220.654,JPN_1962,12.31,4.53,5.699999809265137,364500.0,Japan,JPN,1962,60723018684.0,94933000.0
JPN,Japan,1963,325222.563,JPN_1963,13.19,4.64,5.900000095367432,364500.0,Japan,JPN,1963,69498131797.0,95900000.0
JPN,Japan,1964,359318.329,JPN_1964,13.85,4.82,6.199999809265137,364500.0,Japan,JPN,1964,81749006382.0,96903000.0
JPN,Japan,1965,386919.838,JPN_1965,14.44,5.2,6.400000095367432,364500.0,Japan,JPN,1965,90950278258.0,97952000.0
JPN,Japan,1966,419743.155,JPN_1966,15.24,5.48,6.699999809265137,364500.0,Japan,JPN,1966,105628000000.0,98851000.0
JPN,Japan,1967,489881.864,JPN_1967,16.1,5.45,7.0,364500.0,Japan,JPN,1967,123782000000.0,99879000.0
JPN,Japan,1968,562565.471,JPN_1968,16.63,5.58,7.0,364500.0,Japan,JPN,1968,146601000000.0,101011000.0
JPN,Japan,1969,653958.112,JPN_1969,17.65,5.89,7.5,364500.0,Japan,JPN,1969,172204000000.0,102219000.0
JPN,Japan,1970,768823.22,JPN_1970,17.87,5.84,7.800000190734863,364500.0,Japan,JPN,1970,212609000000.0,103403000.0
JPN,Japan,1971,797543.164,JPN_1971,18.8,5.84,8.199999809265137,364500.0,Japan,JPN,1971,240152000000.0,105697000.0
