country_code,country_name,year,co2_normalized,merge_id,male_death_rate,female_death_rate,cigarette_sales,gdp_normalized,co2_emissions_-8,co2_emissions_-7,co2_emissions_-6,co2_emissions_-5,co2_emissions_-4,co2_emissions_-3,co2_emissions_-2,co2_emissions_-1,cigarette_sales_-8,cigarette_sales_-7,cigarette_sales_-6,cigarette_sales_-5,cigarette_sales_-4,cigarette_sales_-3,cigarette_sales_-2,cigarette_sales_-1,GDP_-8,GDP_-7,GDP_-6,GDP_-5,GDP_-4,GDP_-3,GDP_-2,GDP_-1
BGR,Bulgaria,2012,0.41470155174800755,BGR_2012,47.39,9.32,5.800000190734863,7432.478765620278,0.40162120923103445,0.44150700354804534,0.4354274176286266,0.4845246727535105,0.46094326561834287,0.39526528967770913,0.4121223441273655,0.4572586531839388,8.899999618530273,10.0,9.399999618530272,8.100000381469727,8.800000190734863,8.300000190734863,6.599999904632568,5.699999809265137,2092.957693863888,2719.4975075646335,3389.70680198941,5888.776852143668,7271.39583648368,6988.233420149768,6853.002853859437,7849.165282769087
BGR,Bulgaria,2013,0.36532792785014834,BGR_2013,48.02,8.69,6.0,7681.934619892459,0.44150700354804534,0.4354274176286266,0.4845246727535105,0.46094326561834287,0.39526528967770913,0.4121223441273655,0.4572586531839388,0.41470155174800755,10.0,9.399999618530272,8.100000381469727,8.800000190734863,8.300000190734863,6.599999904632568,5.699999809265137,5.800000190734863,2719.4975075646335,3389.70680198941,5888.776852143668,7271.39583648368,6988.233420149768,6853.002853859437,7849.165282769087,7432.478765620278
BGR,Bulgaria,2014,0.38734339754108793,BGR_2014,44.26,9.78,5.900000095367432,7901.7858763461145,0.4354274176286266,0.4845246727535105,0.46094326561834287,0.39526528967770913,0.4121223441273655,0.4572586531839388,0.41470155174800755,0.36532792785014834,9.399999618530272,8.100000381469727,8.800000190734863,8.300000190734863,6.599999904632568,5.699999809265137,5.800000190734863,6.0,3389.70680198941,5888.776852143668,7271.39583648368,6988.233420149768,6853.002853859437,7849.165282769087,7432.478765620278,7681.934619892459
BLR,Belarus,1998,0.2820967583013105,BLR_1998,64.05,4.7,5.400000095367432,1511.3253156311237,0.4918218543698887,0.474036850921273,0.43349098433343186,0.3764902946103064,0.31929254113705785,0.28396886392748055,0.2889447236180904,0.2915065523696916,4.300000190734863,4.699999809265137,4.699999809265137,4.599999904632568,4.800000190734863,4.800000190734863,5.099999904632568,5.199999809265137,2124.7679439351764,1765.7358949583336,1667.6050570304617,1590.0881171593069,1460.0655003370994,1370.6992828309592,1452.50710477974,1396.442019037833
CAN,Canada,1968,0.03385606435270852,CAN_1968,41.22,6.64,10.30000019073486,3462.678871962977,0.02151505935471062,0.02165862123965071,0.023108964384942875,0.023546603179489582,0.02652377400706479,0.028124632177023486,0.02892383423734523,0.0314420978429752,9.800000190734863,10.19999980926514,10.5,10.5,10.39999961853027,10.69999980926514,10.80000019073486,10.60000038146973,2259.250510906143,2240.4330394614417,2268.585346083593,2374.4984476376294,2555.1111460284606,2770.3618040959445,3047.106147096967,3217.159293601803
CAN,Canada,1969,0.03428675000752879,CAN_1969,42.88,6.66,10.10000038146973,3763.9533793988967,0.02165862123965071,0.023108964384942875,0.023546603179489582,0.02652377400706479,0.028124632177023486,0.02892383423734523,0.0314420978429752,0.03385606435270852,10.19999980926514,10.5,10.5,10.39999961853027,10.69999980926514,10.80000019073486,10.60000038146973,10.30000019073486,2240.4330394614417,2268.585346083593,2374.4984476376294,2555.1111460284606,2770.3618040959445,3047.106147096967,3217.159293601803,3462.678871962977
CAN,Canada,1970,0.03808848140501629,CAN_1970,45.26,7.14,10.5,4121.932813731008,0.023108964384942875,0.023546603179489582,0.02652377400706479,0.028124632177023486,0.02892383423734523,0.0314420978429752,0.03385606435270852,0.03428675000752879,10.5,10.5,10.39999961853027,10.69999980926514,10.80000019073486,10.60000038146973,10.30000019073486,10.10000038146973,2268.585346083593,2374.4984476376294,2555.1111460284606,2770.3618040959445,3047.106147096967,3217.159293601803,3462.678871962977,3763.9533793988967
CAN,Canada,1971,0.03932900333385756,CAN_1971,46.95,7.29,10.5,4520.162878143516,0.023546603179489582,0.02652377400706479,0.028124632177023486,0.02892383423734523,0.0314420978429752,0.03385606435270852,0.03428675000752879,0.03808848140501629,10.5,10.39999961853027,10.69999980926514,10.80000019073486,10.60000038146973,10.30000019073486,10.10000038146973,10.5,2374.4984476376294,2555.1111460284606,2770.3618040959445,3047.106147096967,3217.159293601803,3462.678871962977,3763.9533793988967,4121.932813731008
CAN,Canada,1972,0.042511087279253235,CAN_1972,48.31,8.7,10.60000038146973,5089.5959815042115,0.02652377400706479,0.028124632177023486,0.02892383423734523,0.0314420978429752,0.03385606435270852,0.03428675000752879,0.03808848140501629,0.03932900333385756,10.39999961853027,10.69999980926514,10.80000019073486,10.60000038146973,10.30000019073486,10.10000038146973,10.5,10.5,2555.1111460284606,2770.3618040959445,3047.106147096967,3217.159293601803,3462.678871962977,3763.9533793988967,4121.932813731008,4520.162878143516
CAN,Canada,1973,0.042565076364187965,CAN_1973,50.26,9.27,10.80000019073486,5838.667171562301,0.028124632177023486,0.02892383423734523,0.0314420978429752,0.03385606435270852,0.03428675000752879,0.03808848140501629,0.03932900333385756,0.042511087279253235,10.69999980926514,10.80000019073486,10.60000038146973,10.30000019073486,10.10000038146973,10.5,10.5,10.60000038146973,2770.3618040959445,3047.106147096967,3217.159293601803,3462.678871962977,3763.9533793988967,4121.932813731008,4520.162878143516,5089.5959815042115
CAN,Canada,1974,0.04349638807931212,CAN_1974,52.67,9.99,10.69999980926514,7033.024290764338,0.02892383423734523,0.0314420978429752,0.03385606435270852,0.03428675000752879,0.03808848140501629,0.03932900333385756,0.042511087279253235,0.042565076364187965,10.80000019073486,10.60000038146973,10.30000019073486,10.10000038146973,10.5,10.5,10.60000038146973,10.80000019073486,3047.106147096967,3217.159293601803,3462.678871962977,3763.9533793988967,4121.932813731008,4520.162878143516,5089.5959815042115,5838.667171562301
CAN,Canada,1975,0.044296408156072276,CAN_1975,52.25,10.34,10.60000038146973,7511.210059941819,0.0314420978429752,0.03385606435270852,0.03428675000752879,0.03808848140501629,0.03932900333385756,0.042511087279253235,0.042565076364187965,0.04349638807931212,10.60000038146973,10.30000019073486,10.10000038146973,10.5,10.5,10.60000038146973,10.80000019073486,10.69999980926514,3217.159293601803,3462.678871962977,3763.9533793988967,4121.932813731008,4520.162878143516,5089.5959815042115,5838.667171562301,7033.024290764338
CAN,Canada,1976,0.04453895003005937,CAN_1976,54.54,10.74,10.89999961853027,8809.283214600307,0.03385606435270852,0.03428675000752879,0.03808848140501629,0.03932900333385756,0.042511087279253235,0.042565076364187965,0.04349638807931212,0.044296408156072276,10.30000019073486,10.10000038146973,10.5,10.5,10.60000038146973,10.80000019073486,10.69999980926514,10.60000038146973,3462.678871962977,3763.9533793988967,4121.932813731008,4520.162878143516,5089.5959815042115,5838.667171562301,7033.024290764338,7511.210059941819
CAN,Canada,1977,0.04552425083011826,CAN_1977,55.66,11.9,10.69999980926514,8919.050842577017,0.03428675000752879,0.03808848140501629,0.03932900333385756,0.042511087279253235,0.042565076364187965,0.04349638807931212,0.044296408156072276,0.04453895003005937,10.10000038146973,10.5,10.5,10.60000038146973,10.80000019073486,10.69999980926514,10.60000038146973,10.89999961853027,3763.9533793988967,4121.932813731008,4520.162878143516,5089.5959815042115,5838.667171562301,7033.024290764338,7511.210059941819,8809.283214600307
CAN,Canada,1978,0.04638807618907401,CAN_1978,57.12,12.7,10.39999961853027,9123.696861392027,0.03808848140501629,0.03932900333385756,0.042511087279253235,0.042565076364187965,0.04349638807931212,0.044296408156072276,0.04453895003005937,0.04552425083011826,10.5,10.5,10.60000038146973,10.80000019073486,10.69999980926514,10.60000038146973,10.89999961853027,10.69999980926514,4121.932813731008,4520.162878143516,5089.5959815042115,5838.667171562301,7033.024290764338,7511.210059941819,8809.283214600307,8919.050842577017
CAN,Canada,1979,0.04930716784952245,CAN_1979,58.57,13.88,10.5,10043.656718761415,0.03932900333385756,0.042511087279253235,0.042565076364187965,0.04349638807931212,0.044296408156072276,0.04453895003005937,0.04552425083011826,0.04638807618907401,10.5,10.60000038146973,10.80000019073486,10.69999980926514,10.60000038146973,10.89999961853027,10.69999980926514,10.39999961853027,4520.162878143516,5089.5959815042115,5838.667171562301,7033.024290764338,7511.210059941819,8809.283214600307,8919.050842577017,9123.696861392027
CAN,Canada,1980,0.049437232463228856,CAN_1980,60.14,14.5,10.30000019073486,11170.571047485675,0.042511087279253235,0.042565076364187965,0.04349638807931212,0.044296408156072276,0.04453895003005937,0.04552425083011826,0.04638807618907401,0.04930716784952245,10.60000038146973,10.80000019073486,10.69999980926514,10.60000038146973,10.89999961853027,10.69999980926514,10.39999961853027,10.5,5089.5959815042115,5838.667171562301,7033.024290764338,7511.210059941819,8809.283214600307,8919.050842577017,9123.696861392027,10043.656718761415
CAN,Canada,1981,0.04796153080834613,CAN_1981,58.98,15.26,10.30000019073486,12337.471743960445,0.042565076364187965,0.04349638807931212,0.044296408156072276,0.04453895003005937,0.04552425083011826,0.04638807618907401,0.04930716784952245,0.049437232463228856,10.80000019073486,10.69999980926514,10.60000038146973,10.89999961853027,10.69999980926514,10.39999961853027,10.5,10.30000019073486,5838.667171562301,7033.024290764338,7511.210059941819,8809.283214600307,8919.050842577017,9123.696861392027,10043.656718761415,11170.571047485675
CAN,Canada,1982,0.04626700975619005,CAN_1982,63.67,16.89,10.39999961853027,12481.89369549844,0.04349638807931212,0.044296408156072276,0.04453895003005937,0.04552425083011826,0.04638807618907401,0.04930716784952245,0.049437232463228856,0.04796153080834613,10.69999980926514,10.60000038146973,10.89999961853027,10.69999980926514,10.39999961853027,10.5,10.30000019073486,10.30000019073486,7033.024290764338,7511.210059941819,8809.283214600307,8919.050842577017,9123.696861392027,10043.656718761415,11170.571047485675,12337.471743960445
CAN,Canada,1983,0.04558396603012183,CAN_1983,62.69,16.78,9.699999809265137,13425.13385100659,0.044296408156072276,0.04453895003005937,0.04552425083011826,0.04638807618907401,0.04930716784952245,0.049437232463228856,0.04796153080834613,0.04626700975619005,10.60000038146973,10.89999961853027,10.69999980926514,10.39999961853027,10.5,10.30000019073486,10.30000019073486,10.39999961853027,7511.210059941819,8809.283214600307,8919.050842577017,9123.696861392027,10043.656718761415,11170.571047485675,12337.471743960445,12481.89369549844
CAN,Canada,1984,0.04746990292886469,CAN_1984,64.17,18.63,9.600000381469728,13877.93433316985,0.04453895003005937,0.04552425083011826,0.04638807618907401,0.04930716784952245,0.049437232463228856,0.04796153080834613,0.04626700975619005,0.04558396603012183,10.89999961853027,10.69999980926514,10.39999961853027,10.5,10.30000019073486,10.30000019073486,10.39999961853027,9.699999809265137,8809.283214600307,8919.050842577017,9123.696861392027,10043.656718761415,11170.571047485675,12337.471743960445,12481.89369549844,13425.13385100659
CAN,Canada,1985,0.04707766404664947,CAN_1985,62.19,20.01,9.100000381469728,14114.788432959593,0.04552425083011826,0.04638807618907401,0.04930716784952245,0.049437232463228856,0.04796153080834613,0.04626700975619005,0.04558396603012183,0.04746990292886469,10.69999980926514,10.39999961853027,10.5,10.30000019073486,10.30000019073486,10.39999961853027,9.699999809265137,9.600000381469728,8919.050842577017,9123.696861392027,10043.656718761415,11170.571047485675,12337.471743960445,12481.89369549844,13425.13385100659,13877.93433316985
CAN,Canada,1986,0.045178638884892125,CAN_1986,63.59,20.36,8.699999809265137,14461.072023830551,0.04638807618907401,0.04930716784952245,0.049437232463228856,0.04796153080834613,0.04626700975619005,0.04558396603012183,0.04746990292886469,0.04707766404664947,10.39999961853027,10.5,10.30000019073486,10.30000019073486,10.39999961853027,9.699999809265137,9.600000381469728,9.100000381469728,9123.696861392027,10043.656718761415,11170.571047485675,12337.471743960445,12481.89369549844,13425.13385100659,13877.93433316985,14114.788432959593
CAN,Canada,1987,0.04811163682479346,CAN_1987,63.33,21.55,8.300000190734863,16308.976718785147,0.04930716784952245,0.049437232463228856,0.04796153080834613,0.04626700975619005,0.04558396603012183,0.04746990292886469,0.04707766404664947,0.045178638884892125,10.5,10.30000019073486,10.30000019073486,10.39999961853027,9.699999809265137,9.600000381469728,9.100000381469728,8.699999809265137,10043.656718761415,11170.571047485675,12337.471743960445,12481.89369549844,13425.13385100659,13877.93433316985,14114.788432959593,14461.072023830551
CAN,Canada,1988,0.0508671251975609,CAN_1988,65.38,22.56,8.0,18936.95099464772,0.049437232463228856,0.04796153080834613,0.04626700975619005,0.04558396603012183,0.04746990292886469,0.04707766404664947,0.045178638884892125,0.04811163682479346,10.30000019073486,10.30000019073486,10.39999961853027,9.699999809265137,9.600000381469728,9.100000381469728,8.699999809265137,8.300000190734863,11170.571047485675,12337.471743960445,12481.89369549844,13425.13385100659,13877.93433316985,14114.788432959593,14461.072023830551,16308.976718785147
CAN,Canada,1989,0.05167246238117068,CAN_1989,65.45,22.67,7.300000190734863,20715.64089618933,0.04796153080834613,0.04626700975619005,0.04558396603012183,0.04746990292886469,0.04707766404664947,0.045178638884892125,0.04811163682479346,0.0508671251975609,10.30000019073486,10.39999961853027,9.699999809265137,9.600000381469728,9.100000381469728,8.699999809265137,8.300000190734863,8.0,12337.471743960445,12481.89369549844,13425.13385100659,13877.93433316985,14114.788432959593,14461.072023830551,16308.976718785147,18936.95099464772
CAN,Canada,1990,0.04678888952093504,CAN_1990,64.42,23.17,7.0,21448.378177884926,0.04626700975619005,0.04558396603012183,0.04746990292886469,0.04707766404664947,0.045178638884892125,0.04811163682479346,0.0508671251975609,0.05167246238117068,10.39999961853027,9.699999809265137,9.600000381469728,9.100000381469728,8.699999809265137,8.300000190734863,8.0,7.300000190734863,12481.89369549844,13425.13385100659,13877.93433316985,14114.788432959593,14461.072023830551,16308.976718785147,18936.95099464772,20715.64089618933
CAN,Canada,1991,0.04609847204701531,CAN_1991,63.0,24.61,6.300000190734863,21768.336744251075,0.04558396603012183,0.04746990292886469,0.04707766404664947,0.045178638884892125,0.04811163682479346,0.0508671251975609,0.05167246238117068,0.04678888952093504,9.699999809265137,9.600000381469728,9.100000381469728,8.699999809265137,8.300000190734863,8.0,7.300000190734863,7.0,13425.13385100659,13877.93433316985,14114.788432959593,14461.072023830551,16308.976718785147,18936.95099464772,20715.64089618933,21448.378177884926
CAN,Canada,1992,0.047556267908748895,CAN_1992,60.81,24.44,6.400000095367432,20879.85928297026,0.04746990292886469,0.04707766404664947,0.045178638884892125,0.04811163682479346,0.0508671251975609,0.05167246238117068,0.04678888952093504,0.04609847204701531,9.600000381469728,9.100000381469728,8.699999809265137,8.300000190734863,8.0,7.300000190734863,7.0,6.300000190734863,13877.93433316985,14114.788432959593,14461.072023830551,16308.976718785147,18936.95099464772,20715.64089618933,21448.378177884926,21768.336744251075
CAN,Canada,1993,0.04707442566523787,CAN_1993,60.54,25.79,6.0,20121.16955189173,0.04707766404664947,0.045178638884892125,0.04811163682479346,0.0508671251975609,0.05167246238117068,0.04678888952093504,0.04609847204701531,0.047556267908748895,9.100000381469728,8.699999809265137,8.300000190734863,8.0,7.300000190734863,7.0,6.300000190734863,6.400000095367432,14114.788432959593,14461.072023830551,16308.976718785147,18936.95099464772,20715.64089618933,21448.378177884926,21768.336744251075,20879.85928297026
CAN,Canada,1994,0.04871514311941545,CAN_1994,58.45,25.9,6.599999904632568,19935.37182236144,0.045178638884892125,0.04811163682479346,0.0508671251975609,0.05167246238117068,0.04678888952093504,0.04609847204701531,0.047556267908748895,0.04707442566523787,8.699999809265137,8.300000190734863,8.0,7.300000190734863,7.0,6.300000190734863,6.400000095367432,6.0,14461.072023830551,16308.976718785147,18936.95099464772,20715.64089618933,21448.378177884926,21768.336744251075,20879.85928297026,20121.16955189173
CAN,Canada,1995,0.04997440213081348,CAN_1995,56.19,25.23,5.900000095367432,20613.800734010365,0.04811163682479346,0.0508671251975609,0.05167246238117068,0.04678888952093504,0.04609847204701531,0.047556267908748895,0.04707442566523787,0.04871514311941545,8.300000190734863,8.0,7.300000190734863,7.0,6.300000190734863,6.400000095367432,6.0,6.599999904632568,16308.976718785147,18936.95099464772,20715.64089618933,21448.378177884926,21768.336744251075,20879.85928297026,20121.16955189173,19935.37182236144
CAN,Canada,1996,0.05149688977524067,CAN_1996,56.46,27.38,6.199999809265137,21227.334428946117,0.0508671251975609,0.05167246238117068,0.04678888952093504,0.04609847204701531,0.047556267908748895,0.04707442566523787,0.04871514311941545,0.04997440213081348,8.0,7.300000190734863,7.0,6.300000190734863,6.400000095367432,6.0,6.599999904632568,5.900000095367432,18936.95099464772,20715.64089618933,21448.378177884926,21768.336744251075,20879.85928297026,20121.16955189173,19935.37182236144,20613.800734010365
CAN,Canada,1997,0.053183337627529255,CAN_1997,54.07,26.11,5.800000190734863,21901.562859669255,0.05167246238117068,0.04678888952093504,0.04609847204701531,0.047556267908748895,0.04707442566523787,0.04871514311941545,0.04997440213081348,0.05149688977524067,7.300000190734863,7.0,6.300000190734863,6.400000095367432,6.0,6.599999904632568,5.900000095367432,6.199999809265137,20715.64089618933,21448.378177884926,21768.336744251075,20879.85928297026,20121.16955189173,19935.37182236144,20613.800734010365,21227.334428946117
CAN,Canada,1998,0.05407229195178455,CAN_1998,54.27,27.87,5.800000190734863,21024.585068704466,0.04678888952093504,0.04609847204701531,0.047556267908748895,0.04707442566523787,0.04871514311941545,0.04997440213081348,0.05149688977524067,0.053183337627529255,7.0,6.300000190734863,6.400000095367432,6.0,6.599999904632568,5.900000095367432,6.199999809265137,5.800000190734863,21448.378177884926,21768.336744251075,20879.85928297026,20121.16955189173,19935.37182236144,20613.800734010365,21227.334428946117,21901.562859669255
CAN,Canada,1999,0.05513078336171964,CAN_1999,54.37,27.97,5.699999809265137,22315.240217140814,0.04609847204701531,0.047556267908748895,0.04707442566523787,0.04871514311941545,0.04997440213081348,0.05149688977524067,0.053183337627529255,0.05407229195178455,6.300000190734863,6.400000095367432,6.0,6.599999904632568,5.900000095367432,6.199999809265137,5.800000190734863,5.800000190734863,21768.336744251075,20879.85928297026,20121.16955189173,19935.37182236144,20613.800734010365,21227.334428946117,21901.562859669255,21024.585068704466
CAN,Canada,2000,0.0573548422357034,CAN_2000,49.76,27.69,5.300000190734863,24270.988501821532,0.047556267908748895,0.04707442566523787,0.04871514311941545,0.04997440213081348,0.05149688977524067,0.053183337627529255,0.05407229195178455,0.05513078336171964,6.400000095367432,6.0,6.599999904632568,5.900000095367432,6.199999809265137,5.800000190734863,5.800000190734863,5.699999809265137,20879.85928297026,20121.16955189173,19935.37182236144,20613.800734010365,21227.334428946117,21901.562859669255,21024.585068704466,22315.240217140814
CAN,Canada,2001,0.05650715680730437,CAN_2001,49.87,27.56,5.0,23822.066811596902,0.04707442566523787,0.04871514311941545,0.04997440213081348,0.05149688977524067,0.053183337627529255,0.05407229195178455,0.05513078336171964,0.0573548422357034,6.0,6.599999904632568,5.900000095367432,6.199999809265137,5.800000190734863,5.800000190734863,5.699999809265137,5.300000190734863,20121.16955189173,19935.37182236144,20613.800734010365,21227.334428946117,21901.562859669255,21024.585068704466,22315.240217140814,24270.988501821532
CAN,Canada,2002,0.05848471495862938,CAN_2002,49.69,28.28,4.400000095367432,24255.32792822365,0.04871514311941545,0.04997440213081348,0.05149688977524067,0.053183337627529255,0.05407229195178455,0.05513078336171964,0.0573548422357034,0.05650715680730437,6.599999904632568,5.900000095367432,6.199999809265137,5.800000190734863,5.800000190734863,5.699999809265137,5.300000190734863,5.0,19935.37182236144,20613.800734010365,21227.334428946117,21901.562859669255,21024.585068704466,22315.240217140814,24270.988501821532,23822.066811596902
CAN,Canada,2003,0.06073665849401367,CAN_2003,48.08,28.23,4.199999809265137,28300.47426326383,0.04997440213081348,0.05149688977524067,0.053183337627529255,0.05407229195178455,0.05513078336171964,0.0573548422357034,0.05650715680730437,0.05848471495862938,5.900000095367432,6.199999809265137,5.800000190734863,5.800000190734863,5.699999809265137,5.300000190734863,5.0,4.400000095367432,20613.800734010365,21227.334428946117,21901.562859669255,21024.585068704466,22315.240217140814,24270.988501821532,23822.066811596902,24255.32792822365
CAN,Canada,2004,0.05983097408092005,CAN_2004,46.4,28.86,4.0,32143.673947826053,0.05149688977524067,0.053183337627529255,0.05407229195178455,0.05513078336171964,0.0573548422357034,0.05650715680730437,0.05848471495862938,0.06073665849401367,6.199999809265137,5.800000190734863,5.800000190734863,5.699999809265137,5.300000190734863,5.0,4.400000095367432,4.199999809265137,21227.334428946117,21901.562859669255,21024.585068704466,22315.240217140814,24270.988501821532,23822.066811596902,24255.32792822365,28300.47426326383
CAN,Canada,2005,0.06123746784058551,CAN_2005,45.88,28.59,3.700000047683716,36382.55137359475,0.053183337627529255,0.05407229195178455,0.05513078336171964,0.0573548422357034,0.05650715680730437,0.05848471495862938,0.06073665849401367,0.05983097408092005,5.800000190734863,5.800000190734863,5.699999809265137,5.300000190734863,5.0,4.400000095367432,4.199999809265137,4.0,21901.562859669255,21024.585068704466,22315.240217140814,24270.988501821532,23822.066811596902,24255.32792822365,28300.47426326383,32143.673947826053
CAN,Canada,2006,0.06028939861145502,CAN_2006,44.01,29.22,3.400000095367432,40503.91306128542,0.05407229195178455,0.05513078336171964,0.0573548422357034,0.05650715680730437,0.05848471495862938,0.06073665849401367,0.05983097408092005,0.06123746784058551,5.800000190734863,5.699999809265137,5.300000190734863,5.0,4.400000095367432,4.199999809265137,4.0,3.700000047683716,21024.585068704466,22315.240217140814,24270.988501821532,23822.066811596902,24255.32792822365,28300.47426326383,32143.673947826053,36382.55137359475
CAN,Canada,2007,0.0637582138914241,CAN_2007,43.58,28.71,3.200000047683716,44659.88274203933,0.05513078336171964,0.0573548422357034,0.05650715680730437,0.05848471495862938,0.06073665849401367,0.05983097408092005,0.06123746784058551,0.06028939861145502,5.699999809265137,5.300000190734863,5.0,4.400000095367432,4.199999809265137,4.0,3.700000047683716,3.400000095367432,22315.240217140814,24270.988501821532,23822.066811596902,24255.32792822365,28300.47426326383,32143.673947826053,36382.55137359475,40503.91306128542
CAN,Canada,2008,0.061398075386352155,CAN_2008,41.74,28.62,3.0,46710.51487831216,0.0573548422357034,0.05650715680730437,0.05848471495862938,0.06073665849401367,0.05983097408092005,0.06123746784058551,0.06028939861145502,0.0637582138914241,5.300000190734863,5.0,4.400000095367432,4.199999809265137,4.0,3.700000047683716,3.400000095367432,3.200000047683716,24270.988501821532,23822.066811596902,24255.32792822365,28300.47426326383,32143.673947826053,36382.55137359475,40503.91306128542,44659.88274203933
CAN,Canada,2009,0.05814675970284376,CAN_2009,41.3,28.51,3.099999904632568,40876.454608455024,0.05650715680730437,0.05848471495862938,0.06073665849401367,0.05983097408092005,0.06123746784058551,0.06028939861145502,0.0637582138914241,0.061398075386352155,5.0,4.400000095367432,4.199999809265137,4.0,3.700000047683716,3.400000095367432,3.200000047683716,3.0,23822.066811596902,24255.32792822365,28300.47426326383,32143.673947826053,36382.55137359475,40503.91306128542,44659.88274203933,46710.51487831216
CAN,Canada,2010,0.05989678423457073,CAN_2010,39.8,28.33,3.5,47561.98439583202,0.05848471495862938,0.06073665849401367,0.05983097408092005,0.06123746784058551,0.06028939861145502,0.0637582138914241,0.061398075386352155,0.05814675970284376,4.400000095367432,4.199999809265137,4.0,3.700000047683716,3.400000095367432,3.200000047683716,3.0,3.099999904632568,24255.32792822365,28300.47426326383,32143.673947826053,36382.55137359475,40503.91306128542,44659.88274203933,46710.51487831216,40876.454608455024
CHE,Switzerland,1968,0.9117382237031403,CHE_1968,43.77,3.41,8.100000381469727,3121.889030860716,0.49405539979598156,0.5159556767215735,0.6112590004613317,0.7365360082984045,0.7127797757011521,0.7685512436345453,0.7978753432467787,0.8240443182171894,6.599999904632568,7.199999809265137,7.599999904632568,7.599999904632568,7.199999809265137,8.5,6.699999809265137,7.699999809265137,1787.3603476614387,1971.3163227826835,2131.3916516784284,2294.1828473545315,2501.2931900419194,2620.475547394404,2784.7335477412817,2960.7225858404468
CHE,Switzerland,1969,0.9640761736439618,CHE_1969,45.48,3.54,9.0,3344.783602468358,0.5159556767215735,0.6112590004613317,0.7365360082984045,0.7127797757011521,0.7685512436345453,0.7978753432467787,0.8240443182171894,0.9117382237031403,7.199999809265137,7.599999904632568,7.599999904632568,7.199999809265137,8.5,6.699999809265137,7.699999809265137,8.100000381469727,1971.3163227826835,2131.3916516784284,2294.1828473545315,2501.2931900419194,2620.475547394404,2784.7335477412817,2960.7225858404468,3121.889030860716
CHE,Switzerland,1970,1.0197548437937718,CHE_1970,45.36,3.89,9.5,1540.678890552263,0.6112590004613317,0.7365360082984045,0.7127797757011521,0.7685512436345453,0.7978753432467787,0.8240443182171894,0.9117382237031403,0.9640761736439618,7.599999904632568,7.599999904632568,7.199999809265137,8.5,6.699999809265137,7.699999809265137,8.100000381469727,9.0,2131.3916516784284,2294.1828473545315,2501.2931900419194,2620.475547394404,2784.7335477412817,2960.7225858404468,3121.889030860716,3344.783602468358
CHE,Switzerland,1971,1.0614210486225464,CHE_1971,47.66,4.28,10.30000019073486,1532.6147120118956,0.7365360082984045,0.7127797757011521,0.7685512436345453,0.7978753432467787,0.8240443182171894,0.9117382237031403,0.9640761736439618,1.0197548437937718,7.599999904632568,7.199999809265137,8.5,6.699999809265137,7.699999809265137,8.100000381469727,9.0,9.5,2294.1828473545315,2501.2931900419194,2620.475547394404,2784.7335477412817,2960.7225858404468,3121.889030860716,3344.783602468358,1540.678890552263
CHE,Switzerland,1972,1.087497225809374,CHE_1972,47.61,4.68,10.69999980926514,1520.9732697370816,0.7127797757011521,0.7685512436345453,0.7978753432467787,0.8240443182171894,0.9117382237031403,0.9640761736439618,1.0197548437937718,1.0614210486225464,7.199999809265137,8.5,6.699999809265137,7.699999809265137,8.100000381469727,9.0,9.5,10.30000019073486,2501.2931900419194,2620.475547394404,2784.7335477412817,2960.7225858404468,3121.889030860716,3344.783602468358,1540.678890552263,1532.6147120118956
CHE,Switzerland,1973,1.1707368376833402,CHE_1973,49.93,4.8,9.300000190734863,1509.786399733517,0.7685512436345453,0.7978753432467787,0.8240443182171894,0.9117382237031403,0.9640761736439618,1.0197548437937718,1.0614210486225464,1.087497225809374,8.5,6.699999809265137,7.699999809265137,8.100000381469727,9.0,9.5,10.30000019073486,10.69999980926514,2620.475547394404,2784.7335477412817,2960.7225858404468,3121.889030860716,3344.783602468358,1540.678890552263,1532.6147120118956,1520.9732697370816
CHE,Switzerland,1974,1.0497285278910862,CHE_1974,50.92,4.36,9.199999809265137,1501.677738450706,0.7978753432467787,0.8240443182171894,0.9117382237031403,0.9640761736439618,1.0197548437937718,1.0614210486225464,1.087497225809374,1.1707368376833402,6.699999809265137,7.699999809265137,8.100000381469727,9.0,9.5,10.30000019073486,10.69999980926514,9.300000190734863,2784.7335477412817,2960.7225858404468,3121.889030860716,3344.783602468358,1540.678890552263,1532.6147120118956,1520.9732697370816,1509.786399733517
CHE,Switzerland,1975,0.9894099685621253,CHE_1975,53.62,4.94,8.600000381469727,1502.3346865695942,0.8240443182171894,0.9117382237031403,0.9640761736439618,1.0197548437937718,1.0614210486225464,1.087497225809374,1.1707368376833402,1.0497285278910862,7.699999809265137,8.100000381469727,9.0,9.5,10.30000019073486,10.69999980926514,9.300000190734863,9.199999809265137,2960.7225858404468,3121.889030860716,3344.783602468358,1540.678890552263,1532.6147120118956,1520.9732697370816,1509.786399733517,1501.677738450706
