,country_code,country_name,year,co2_emissions,merge_id,male_death_rate,female_death_rate,cigarette_sales,land_area,Code,Year,smoking_prevalence
1166,NLD,Netherlands,2002.0,167429.992675781,NLD_2002,57.8,19.9,6.300000190734863,33670.0,,,
1167,NLD,Netherlands,2003.0,170360.000610352,NLD_2003,54.37,20.78,6.199999809265137,33670.0,,,
1168,NLD,Netherlands,2004.0,172119.995117188,NLD_2004,56.02,21.69,5.599999904632568,33670.0,,,
1169,NLD,Netherlands,2005.0,167929.992675781,NLD_2005,53.67,22.61,5.099999904632568,33670.0,NLD,2005.0,30.600000381469727
1170,NLD,Netherlands,2006.0,163699.996948242,NLD_2006,51.63,22.93,5.099999904632568,33670.0,,,
1171,NLD,Netherlands,2007.0,164550.003051758,NLD_2007,51.18,24.16,5.300000190734863,33670.0,,,
1172,NLD,Netherlands,2008.0,165220.001220703,NLD_2008,49.77,24.62,5.099999904632568,33670.0,,,
1173,NLD,Netherlands,2009.0,160490.005493164,NLD_2009,48.65,24.13,4.599999904632568,33670.0,,,
1174,NLD,Netherlands,2010.0,171110.000610352,NLD_2010,48.11,24.35,4.5,33670.0,NLD,2010.0,27.5
1175,NLD,Netherlands,2011.0,158770.004272461,NLD_2011,46.99,25.82,1.5,33670.0,,,
1176,NLD,Netherlands,2012.0,157470.001220703,NLD_2012,43.76,25.5,1.5,33670.0,,,
1177,NOR,Norway,1960.0,13102.191,NOR_1960,13.74,2.9,2.700000047683716,364285.0,,,
1178,NOR,Norway,1961.0,13351.547,NOR_1961,13.48,2.8,3.5,364285.0,,,
1179,NOR,Norway,1962.0,14077.613,NOR_1962,13.32,2.95,3.799999952316284,364285.0,,,
1180,NOR,Norway,1963.0,14983.362,NOR_1963,14.87,2.92,3.900000095367432,364285.0,,,
1181,NOR,Norway,1964.0,16189.805,NOR_1964,15.22,3.4,3.5,364285.0,,,
1182,NOR,Norway,1965.0,16409.825,NOR_1965,15.59,2.47,4.099999904632568,364285.0,,,
1183,NOR,Norway,1966.0,19563.445,NOR_1966,15.62,2.94,4.300000190734863,364285.0,,,
1184,NOR,Norway,1967.0,19328.757,NOR_1967,17.68,3.79,4.400000095367432,364285.0,,,
1185,NOR,Norway,1968.0,21140.255,NOR_1968,19.89,3.83,4.699999809265137,364285.0,,,
1186,NOR,Norway,1969.0,22222.02,NOR_1969,19.97,4.27,5.099999904632568,364285.0,,,
1187,NOR,Norway,1970.0,28012.213,NOR_1970,20.97,3.88,4.800000190734863,364285.0,,,
1188,NOR,Norway,1971.0,27198.139,NOR_1971,21.42,4.39,4.699999809265137,364285.0,,,
1189,NOR,Norway,1972.0,29427.675,NOR_1972,21.3,4.29,5.199999809265137,364285.0,,,
1190,NOR,Norway,1973.0,30524.108,NOR_1973,22.17,4.73,5.0,364285.0,,,
1191,NOR,Norway,1974.0,27696.851,NOR_1974,21.61,4.49,5.5,364285.0,,,
1192,NOR,Norway,1975.0,29673.364,NOR_1975,25.14,5.08,5.5,364285.0,,,
1193,NOR,Norway,1976.0,29317.665,NOR_1976,25.64,4.99,5.199999809265137,364285.0,,,
1194,NOR,Norway,1977.0,31070.491,NOR_1977,27.05,5.39,5.300000190734863,364285.0,,,
1195,NOR,Norway,1978.0,34792.496,NOR_1978,27.49,5.37,5.099999904632568,364285.0,,,
1196,NOR,Norway,1979.0,34242.446,NOR_1979,27.4,5.92,5.300000190734863,364285.0,,,
1197,NOR,Norway,1980.0,38052.459,NOR_1980,26.99,6.39,5.599999904632568,364285.0,,,
1198,NOR,Norway,1981.0,40329.666,NOR_1981,32.74,6.26,5.5,364285.0,,,
1199,NOR,Norway,1982.0,41052.065,NOR_1982,32.11,7.62,5.199999809265137,364285.0,,,
1200,NOR,Norway,1983.0,37498.742,NOR_1983,30.85,7.41,5.400000095367432,364285.0,,,
1201,NOR,Norway,1984.0,40458.011,NOR_1984,32.37,8.5,5.300000190734863,364285.0,,,
1202,NOR,Norway,1985.0,40714.701,NOR_1985,33.09,9.45,5.400000095367432,364285.0,,,
1203,NOR,Norway,1986.0,47076.946,NOR_1986,34.58,9.71,5.5,364285.0,,,
1204,NOR,Norway,1987.0,40707.367,NOR_1987,34.67,9.45,5.599999904632568,364285.0,,,
1205,NOR,Norway,1988.0,42482.195,NOR_1988,34.97,11.29,5.400000095367432,364285.0,,,
1206,NOR,Norway,1989.0,49379.822,NOR_1989,33.34,10.98,5.400000095367432,364285.0,,,
1207,NOR,Norway,1990.0,29310.0,NOR_1990,33.72,11.61,5.400000095367432,364285.0,,,
1208,NOR,Norway,1991.0,27330.0,NOR_1991,35.59,12.02,5.5,364285.0,,,
1209,NOR,Norway,1992.0,30200.0,NOR_1992,35.14,11.6,5.199999809265137,364285.0,,,
1210,NOR,Norway,1993.0,32430.0,NOR_1993,35.99,12.27,5.300000190734863,364285.0,,,
1211,NOR,Norway,1994.0,34410.0,NOR_1994,35.99,14.66,5.0,364285.0,,,
1212,NOR,Norway,1995.0,34390.0,NOR_1995,35.34,14.3,5.0,364285.0,,,
1213,NOR,Norway,1996.0,34600.0,NOR_1996,35.22,15.77,5.199999809265137,364285.0,,,
1214,NOR,Norway,1997.0,36540.0,NOR_1997,35.51,17.86,4.900000095367432,364285.0,,,
1215,NOR,Norway,1998.0,37890.0,NOR_1998,34.79,15.72,5.400000095367432,364285.0,,,
1216,NOR,Norway,1999.0,39700.0,NOR_1999,36.25,15.21,5.199999809265137,364285.0,,,
1217,NOR,Norway,2000.0,34290.0,NOR_2000,34.48,17.59,4.900000095367432,364285.0,NOR,2000.0,44.0
1218,NOR,Norway,2001.0,34720.0,NOR_2001,34.66,18.24,4.699999809265137,364285.0,,,
1219,NOR,Norway,2002.0,34369.9989318848,NOR_2002,37.04,17.82,4.5,364285.0,,,
1220,NOR,Norway,2003.0,37169.9981689453,NOR_2003,35.59,18.35,4.5,364285.0,,,
1221,NOR,Norway,2004.0,37340.0001525879,NOR_2004,34.5,19.1,4.400000095367432,364285.0,,,
1222,NOR,Norway,2005.0,36349.9984741211,NOR_2005,33.69,19.49,3.799999952316284,364285.0,NOR,2005.0,34.29999923706055
1223,NOR,Norway,2006.0,37200.0007629395,NOR_2006,34.21,19.12,4.199999809265137,364285.0,,,
1224,NOR,Norway,2007.0,37750.0,NOR_2007,33.79,20.73,3.400000095367432,364285.0,,,
1225,NOR,Norway,2008.0,36869.9989318848,NOR_2008,32.56,21.44,4.0,364285.0,,,
1226,NOR,Norway,2009.0,37430.0003051758,NOR_2009,32.63,18.92,3.900000095367432,364285.0,,,
1227,NOR,Norway,2010.0,41409.9998474121,NOR_2010,32.03,20.9,3.5,364285.0,NOR,2010.0,26.700000762939453
1228,NOR,Norway,2011.0,39599.9984741211,NOR_2011,31.7,20.59,3.200000047683716,364285.0,,,
1229,NZL,New Zealand,1960.0,11543.716,NZL_1960,30.53,5.09,8.199999809265137,263310.0,,,
1230,NZL,New Zealand,1961.0,11767.403,NZL_1961,35.0,5.87,8.199999809265137,263310.0,,,
1231,NZL,New Zealand,1962.0,11210.019,NZL_1962,37.87,4.78,8.100000381469727,263310.0,,,
1232,NZL,New Zealand,1963.0,12229.445,NZL_1963,39.89,6.03,8.399999618530273,263310.0,,,
1233,NZL,New Zealand,1964.0,13105.858,NZL_1964,40.24,5.9,8.199999809265137,263310.0,,,
1234,NZL,New Zealand,1965.0,13699.912,NZL_1965,40.68,5.14,8.100000381469727,263310.0,,,
1235,NZL,New Zealand,1966.0,14015.274,NZL_1966,44.52,5.37,8.600000381469727,263310.0,,,
1236,NZL,New Zealand,1967.0,13641.24,NZL_1967,41.26,6.58,8.300000190734863,263310.0,,,
1237,NZL,New Zealand,1968.0,13487.226,NZL_1968,49.81,6.88,8.199999809265137,263310.0,,,
1238,NZL,New Zealand,1969.0,14271.964,NZL_1969,50.68,8.01,8.199999809265137,263310.0,,,
1239,NZL,New Zealand,1970.0,14194.957,NZL_1970,52.48,9.84,8.300000190734863,263310.0,,,
1240,NZL,New Zealand,1971.0,15060.369,NZL_1971,51.41,8.88,8.199999809265137,263310.0,,,
1241,NZL,New Zealand,1972.0,16197.139,NZL_1972,46.47,10.69,8.300000190734863,263310.0,,,
1242,NZL,New Zealand,1973.0,18202.988,NZL_1973,50.75,11.91,8.300000190734863,263310.0,,,
1243,NZL,New Zealand,1974.0,18756.705,NZL_1974,54.47,12.21,8.300000190734863,263310.0,,,
1244,NZL,New Zealand,1975.0,18261.66,NZL_1975,55.9,11.94,8.600000381469727,263310.0,,,
1245,NZL,New Zealand,1976.0,19237.082,NZL_1976,57.34,11.35,8.399999618530273,263310.0,,,
1246,NZL,New Zealand,1977.0,20300.512,NZL_1977,56.78,13.02,8.5,263310.0,,,
1247,NZL,New Zealand,1978.0,18008.637,NZL_1978,54.85,13.75,8.300000190734863,263310.0,,,
1248,NZL,New Zealand,1979.0,16475.831,NZL_1979,56.78,14.17,7.900000095367432,263310.0,,,
1249,NZL,New Zealand,1980.0,17458.587,NZL_1980,56.27,14.46,7.699999809265137,263310.0,,,
1250,NZL,New Zealand,1981.0,16527.169,NZL_1981,57.18,15.77,7.800000190734863,263310.0,,,
1251,NZL,New Zealand,1982.0,18239.658,NZL_1982,53.32,15.36,7.599999904632568,263310.0,,,
1252,NZL,New Zealand,1983.0,17964.633,NZL_1983,58.27,14.97,7.5,263310.0,,,
1253,NZL,New Zealand,1984.0,19295.754,NZL_1984,59.34,15.15,7.5,263310.0,,,
1254,NZL,New Zealand,1985.0,21803.982,NZL_1985,52.51,16.61,6.699999809265137,263310.0,,,
1255,NZL,New Zealand,1986.0,22893.081,NZL_1986,55.37,15.83,6.199999809265137,263310.0,,,
1256,NZL,New Zealand,1987.0,24110.525,NZL_1987,54.43,18.89,6.199999809265137,263310.0,,,
1257,NZL,New Zealand,1988.0,25397.642,NZL_1988,51.01,18.35,6.300000190734863,263310.0,,,
1258,NZL,New Zealand,1989.0,25404.976,NZL_1989,50.16,19.58,5.099999904632568,263310.0,,,
1259,NZL,New Zealand,1990.0,22310.0,NZL_1990,49.49,20.01,5.300000190734863,263310.0,,,
1260,NZL,New Zealand,1991.0,22630.0,NZL_1991,45.44,19.06,4.699999809265137,263310.0,,,
1261,NZL,New Zealand,1992.0,24380.0,NZL_1992,48.61,18.9,4.199999809265137,263310.0,,,
1262,NZL,New Zealand,1993.0,23960.0,NZL_1993,44.73,18.76,4.199999809265137,263310.0,,,
1263,NZL,New Zealand,1994.0,24230.0,NZL_1994,44.87,20.04,4.0,263310.0,,,
1264,NZL,New Zealand,1995.0,24330.0,NZL_1995,42.82,20.71,4.0,263310.0,,,
1265,NZL,New Zealand,1996.0,25410.0,NZL_1996,42.6,19.78,4.199999809265137,263310.0,,,
1266,NZL,New Zealand,1997.0,27690.0,NZL_1997,40.71,21.19,4.099999904632568,263310.0,,,
1267,NZL,New Zealand,1998.0,27180.0,NZL_1998,38.72,20.23,4.0,263310.0,,,
1268,NZL,New Zealand,1999.0,28610.0,NZL_1999,38.34,21.23,3.799999952316284,263310.0,,,
1269,NZL,New Zealand,2000.0,29450.0,NZL_2000,36.79,19.51,3.900000095367432,263310.0,NZL,2000.0,29.600000381469727
1270,NZL,New Zealand,2001.0,31620.0,NZL_2001,35.11,21.43,3.400000095367432,263310.0,,,
1271,NZL,New Zealand,2002.0,31540.0009155273,NZL_2002,35.05,20.63,3.5,263310.0,,,
1272,NZL,New Zealand,2003.0,33400.0015258789,NZL_2003,33.39,21.63,3.099999904632568,263310.0,,,
1273,NZL,New Zealand,2004.0,32840.0001525879,NZL_2004,35.86,21.38,3.099999904632568,263310.0,,,
1274,NZL,New Zealand,2005.0,34229.9995422363,NZL_2005,32.29,19.07,3.299999952316284,263310.0,NZL,2005.0,24.299999237060547
1275,NZL,New Zealand,2006.0,34270.0004577637,NZL_2006,29.48,21.32,3.200000047683716,263310.0,,,
1276,NZL,New Zealand,2007.0,33270.0004577637,NZL_2007,30.27,20.35,3.200000047683716,263310.0,,,
1277,NZL,New Zealand,2008.0,34169.9981689453,NZL_2008,30.06,22.59,3.299999952316284,263310.0,,,
1278,NZL,New Zealand,2009.0,31170.0000762939,NZL_2009,28.85,20.98,3.099999904632568,263310.0,,,
1279,POL,Poland,1960.0,199767.159,POL_1960,18.79,3.58,6.199999809265137,306130.0,,,
1280,POL,Poland,1961.0,207434.856,POL_1961,20.33,4.16,6.900000095367432,306130.0,,,
1281,POL,Poland,1962.0,216815.042,POL_1962,22.57,4.36,7.199999809265137,306130.0,,,
1282,POL,Poland,1963.0,231219.018,POL_1963,25.71,4.36,7.099999904632568,306130.0,,,
1283,POL,Poland,1964.0,243114.766,POL_1964,28.67,4.52,6.099999904632568,306130.0,,,
1284,POL,Poland,1965.0,247221.806,POL_1965,29.87,4.88,6.699999809265137,306130.0,,,
1285,POL,Poland,1966.0,252678.302,POL_1966,32.38,4.94,7.400000095367432,306130.0,,,
1286,POL,Poland,1967.0,259282.569,POL_1967,34.51,5.07,7.099999904632568,306130.0,,,
1287,POL,Poland,1968.0,276073.762,POL_1968,36.95,5.56,7.599999904632568,306130.0,,,
1288,POL,Poland,1969.0,293653.36,POL_1969,36.7,5.61,8.0,306130.0,,,
1289,POL,Poland,1970.0,304441.674,POL_1970,38.98,5.32,8.0,306130.0,,,
1290,POL,Poland,1971.0,313246.141,POL_1971,42.59,5.75,7.699999809265137,306130.0,,,
1291,POL,Poland,1972.0,329952.993,POL_1972,43.32,5.71,9.100000381469728,306130.0,,,
1292,POL,Poland,1973.0,336128.221,POL_1973,46.88,5.66,8.300000190734863,306130.0,,,
1293,POL,Poland,1974.0,346876.198,POL_1974,47.67,5.96,8.699999809265137,306130.0,,,
1294,POL,Poland,1975.0,375559.472,POL_1975,49.14,6.4,8.800000190734863,306130.0,,,
1295,POL,Poland,1976.0,399035.606,POL_1976,52.71,6.28,9.399999618530272,306130.0,,,
1296,POL,Poland,1977.0,419024.423,POL_1977,52.59,6.92,9.399999618530272,306130.0,,,
1297,POL,Poland,1978.0,432056.941,POL_1978,55.5,7.01,9.399999618530272,306130.0,,,
1298,POL,Poland,1979.0,442489.556,POL_1979,56.87,6.93,9.5,306130.0,,,
1299,POL,Poland,1980.0,464575.897,POL_1980,60.24,7.9,9.600000381469728,306130.0,,,
1300,POL,Poland,1981.0,410062.275,POL_1981,62.32,7.69,9.100000381469728,306130.0,,,
1301,POL,Poland,1982.0,422211.046,POL_1982,62.68,8.05,9.199999809265137,306130.0,,,
1302,POL,Poland,1983.0,422339.391,POL_1983,67.36,8.4,8.600000381469727,306130.0,,,
1303,POL,Poland,1984.0,433894.108,POL_1984,69.55,8.92,8.800000190734863,306130.0,,,
1304,POL,Poland,1985.0,445899.866,POL_1985,71.11,9.06,9.199999809265137,306130.0,,,
1305,POL,Poland,1986.0,453369.545,POL_1986,72.37,9.34,9.699999809265137,306130.0,,,
1306,POL,Poland,1987.0,465353.301,POL_1987,72.97,9.56,10.10000038146973,306130.0,,,
1307,POL,Poland,1988.0,445976.873,POL_1988,75.5,10.16,9.199999809265137,306130.0,,,
1308,POL,Poland,1989.0,423787.856,POL_1989,75.42,10.33,9.300000190734863,306130.0,,,
1309,POL,Poland,1990.0,350210.0,POL_1990,77.47,10.96,9.899999618530272,306130.0,,,
1310,POL,Poland,1991.0,351620.0,POL_1991,78.14,11.18,10.69999980926514,306130.0,,,
1311,POL,Poland,1992.0,343370.0,POL_1992,76.47,10.95,9.100000381469728,306130.0,,,
1312,POL,Poland,1993.0,344020.0,POL_1993,78.25,11.69,9.699999809265137,306130.0,,,
1313,POL,Poland,1994.0,339750.0,POL_1994,77.69,11.79,8.899999618530273,306130.0,,,
1314,POL,Poland,1995.0,340000.0,POL_1995,78.91,12.44,9.300000190734863,306130.0,,,
1315,POL,Poland,1996.0,355320.0,POL_1996,76.8,12.48,8.199999809265137,306130.0,,,
1316,POL,Poland,1999.0,308980.0,POL_1999,74.1,12.79,7.800000190734863,306130.0,,,
1317,POL,Poland,2000.0,295770.0,POL_2000,75.82,13.9,6.5,306130.0,POL,2000.0,39.59999847412109
1318,POL,Poland,2001.0,293630.0,POL_2001,76.47,14.26,6.599999904632568,306130.0,,,
1319,POL,Poland,2002.0,287320.007324219,POL_2002,76.27,15.09,6.599999904632568,306130.0,,,
1320,POL,Poland,2003.0,297730.010986328,POL_2003,73.53,15.4,6.300000190734863,306130.0,,,
1321,POL,Poland,2004.0,301850.006103516,POL_2004,73.11,14.9,6.199999809265137,306130.0,,,
1322,POL,Poland,2005.0,301350.006103516,POL_2005,72.03,15.76,6.400000095367432,306130.0,POL,2005.0,35.0
1323,POL,Poland,2006.0,314089.996337891,POL_2006,71.08,16.03,5.800000190734863,306130.0,,,
1324,POL,Poland,2007.0,313380.004882813,POL_2007,69.23,17.04,5.699999809265137,306130.0,,,
1325,POL,Poland,2008.0,308329.986572266,POL_2008,69.12,17.01,5.199999809265137,306130.0,,,
1326,POL,Poland,2009.0,297260.009765625,POL_2009,65.79,17.63,5.400000095367432,306130.0,,,
1327,POL,Poland,2010.0,313739.990234375,POL_2010,63.34,17.94,5.0,306130.0,POL,2010.0,30.799999237060547
1328,POL,Poland,2011.0,310589.996337891,POL_2011,61.14,17.84,4.800000190734863,306130.0,,,
1329,POL,Poland,2012.0,303350.006103516,POL_2012,60.51,18.0,4.300000190734863,306130.0,,,
1330,PRT,Portugal,1960.0,8225.081,PRT_1960,9.54,2.42,3.099999904632568,91605.6,,,
1331,PRT,Portugal,1961.0,9090.493,PRT_1961,9.81,2.89,2.799999952316284,91605.6,,,
1332,PRT,Portugal,1962.0,9303.179,PRT_1962,10.34,2.72,2.900000095367432,91605.6,,,
1333,PRT,Portugal,1963.0,10025.578,PRT_1963,11.21,2.74,3.299999952316284,91605.6,,,
1334,PRT,Portugal,1964.0,11023.002,PRT_1964,11.18,2.71,3.400000095367432,91605.6,,,
1335,PRT,Portugal,1965.0,11598.721,PRT_1965,11.78,2.24,3.5,91605.6,,,
1336,PRT,Portugal,1966.0,11851.744,PRT_1966,13.56,3.31,3.700000047683716,91605.6,,,
1337,PRT,Portugal,1967.0,12409.128,PRT_1967,11.9,2.94,3.799999952316284,91605.6,,,
1338,PRT,Portugal,1968.0,13010.516,PRT_1968,13.74,2.62,3.900000095367432,91605.6,,,
1339,PRT,Portugal,1969.0,14612.995,PRT_1969,14.32,3.35,3.900000095367432,91605.6,,,
1340,PRT,Portugal,1970.0,15258.387,PRT_1970,14.51,3.14,4.199999809265137,91605.6,,,
1341,PRT,Portugal,1971.0,16406.158,PRT_1971,16.05,3.58,4.199999809265137,91605.6,,,
1342,PRT,Portugal,1972.0,18349.668,PRT_1972,15.37,3.47,4.400000095367432,91605.6,,,
1343,PRT,Portugal,1973.0,20003.485,PRT_1973,16.35,3.56,4.5,91605.6,,,
1344,PRT,Portugal,1974.0,20714.883,PRT_1974,15.5,3.8,4.699999809265137,91605.6,,,
1345,PRT,Portugal,1975.0,21356.608,PRT_1975,16.97,3.73,4.800000190734863,91605.6,,,
1346,PRT,Portugal,1976.0,22423.705,PRT_1976,17.96,3.59,4.599999904632568,91605.6,,,
1347,PRT,Portugal,1977.0,22728.066,PRT_1977,18.69,3.65,4.900000095367432,91605.6,,,
1348,PRT,Portugal,1978.0,22742.734,PRT_1978,21.59,3.37,4.900000095367432,91605.6,,,
1349,PRT,Portugal,1979.0,25030.942,PRT_1979,22.74,3.89,4.699999809265137,91605.6,,,
1350,PRT,Portugal,1980.0,26985.453,PRT_1980,23.65,4.1,4.599999904632568,91605.6,,,
1351,PRT,Portugal,1981.0,27227.475,PRT_1981,21.18,4.22,4.800000190734863,91605.6,,,
1352,PRT,Portugal,1982.0,29255.326,PRT_1982,22.82,4.62,4.800000190734863,91605.6,,,
1353,PRT,Portugal,1983.0,30179.41,PRT_1983,23.73,4.13,5.0,91605.6,,,
1354,PRT,Portugal,1984.0,29064.642,PRT_1984,25.22,4.02,5.0,91605.6,,,
1355,PRT,Portugal,1985.0,27407.158,PRT_1985,27.53,4.43,4.900000095367432,91605.6,,,
1356,PRT,Portugal,1986.0,30520.441,PRT_1986,27.52,4.68,4.900000095367432,91605.6,,,
1357,PRT,Portugal,1987.0,31536.2,PRT_1987,29.6,4.57,5.300000190734863,91605.6,,,
1358,PRT,Portugal,1988.0,32925.993,PRT_1988,28.03,4.7,5.099999904632568,91605.6,,,
1359,PRT,Portugal,1989.0,41209.746,PRT_1989,27.11,4.75,5.099999904632568,91605.6,,,
1360,PRT,Portugal,1990.0,41070.0,PRT_1990,29.15,4.97,5.300000190734863,91605.6,,,
1361,PRT,Portugal,1991.0,42770.0,PRT_1991,28.74,5.3,5.5,91605.6,,,
1362,PRT,Portugal,1992.0,46770.0,PRT_1992,28.84,4.91,5.699999809265137,91605.6,,,
1363,PRT,Portugal,1993.0,45790.0,PRT_1993,32.37,5.34,5.699999809265137,91605.6,,,
1364,PRT,Portugal,1994.0,47300.0,PRT_1994,30.9,5.18,5.900000095367432,91605.6,,,
1365,PRT,Portugal,1995.0,50690.0,PRT_1995,31.06,5.31,5.400000095367432,91605.6,,,
1366,PRT,Portugal,1996.0,48740.0,PRT_1996,32.11,4.68,5.300000190734863,91605.6,,,
1367,PRT,Portugal,1997.0,50930.0,PRT_1997,31.55,5.07,5.400000095367432,91605.6,,,
1368,PRT,Portugal,1998.0,55600.0,PRT_1998,33.15,5.28,5.300000190734863,91605.6,,,
1369,PRT,Portugal,1999.0,62210.0,PRT_1999,30.65,5.33,5.5,91605.6,,,
1370,PRT,Portugal,2000.0,61660.0,PRT_2000,31.65,5.68,5.400000095367432,91605.6,PRT,2000.0,25.700000762939453
1371,PRT,Portugal,2001.0,61380.0,PRT_2001,31.32,5.01,5.599999904632568,91605.6,,,
1372,PRT,Portugal,2002.0,65599.9984741211,PRT_2002,32.12,5.96,5.5,91605.6,,,
1373,PRT,Portugal,2003.0,60520.0004577637,PRT_2003,33.57,5.82,5.400000095367432,91605.6,,,
1374,PRT,Portugal,2007.0,58799.9992370605,PRT_2007,32.94,6.23,4.400000095367432,91605.6,,,
1375,PRT,Portugal,2008.0,56840.0001525879,PRT_2008,31.2,6.29,4.0,91605.6,,,
1376,PRT,Portugal,2009.0,56299.9992370605,PRT_2009,32.17,6.87,4.0,91605.6,,,
1377,PRT,Portugal,2010.0,50939.998626709,PRT_2010,33.53,6.35,3.900000095367432,91605.6,PRT,2010.0,25.299999237060547
1378,PRT,Portugal,2011.0,49869.9989318848,PRT_2011,32.95,7.05,3.900000095367432,91605.6,,,
1379,PRT,Portugal,2012.0,48220.0012207031,PRT_2012,32.16,6.93,3.099999904632568,91605.6,,,
1380,ROU,Romania,1960.0,53450.192,ROU_1960,30.12,6.78,4.300000190734863,230080.0,,,
1381,ROU,Romania,1961.0,55775.07,ROU_1961,37.58,8.29,4.5,230080.0,,,
1382,ROU,Romania,1962.0,63879.14,ROU_1962,36.61,7.58,4.5,230080.0,,,
1383,ROU,Romania,1963.0,69529.987,ROU_1963,27.54,6.17,4.300000190734863,230080.0,,,
1384,ROU,Romania,1964.0,72115.222,ROU_1964,38.87,7.53,4.400000095367432,230080.0,,,
1385,ROU,Romania,1965.0,78723.156,ROU_1965,39.76,7.5,4.5,230080.0,,,
1386,ROU,Romania,1966.0,84183.319,ROU_1966,39.96,7.23,4.900000095367432,230080.0,,,
1387,ROU,Romania,1967.0,92129.708,ROU_1967,37.99,7.05,4.699999809265137,230080.0,,,
1388,ROU,Romania,1968.0,100189.774,ROU_1968,39.65,7.18,4.699999809265137,230080.0,,,
1389,ROU,Romania,1969.0,111649.149,ROU_1969,29.48,6.02,4.800000190734863,230080.0,,,
1390,ROU,Romania,1970.0,120112.585,ROU_1970,29.4,6.06,4.699999809265137,230080.0,,,
1391,ROU,Romania,1971.0,125829.438,ROU_1971,30.53,5.76,4.699999809265137,230080.0,,,
1392,ROU,Romania,1972.0,132422.704,ROU_1972,30.55,5.98,4.800000190734863,230080.0,,,
1393,ROU,Romania,1973.0,144960.177,ROU_1973,30.9,5.95,4.900000095367432,230080.0,,,
1394,ROU,Romania,1974.0,150944.721,ROU_1974,31.57,5.97,5.0,230080.0,,,
1395,ROU,Romania,1975.0,162257.416,ROU_1975,32.1,6.02,5.199999809265137,230080.0,,,
1396,ROU,Romania,1976.0,174765.553,ROU_1976,33.32,6.35,5.300000190734863,230080.0,,,
1397,ROU,Romania,1977.0,178399.55,ROU_1977,33.43,6.55,5.400000095367432,230080.0,,,
1398,ROU,Romania,1978.0,193903.626,ROU_1978,34.52,6.36,5.599999904632568,230080.0,,,
1399,ROU,Romania,1980.0,196617.206,ROU_1980,35.45,7.19,5.699999809265137,230080.0,,,
1400,ROU,Romania,1981.0,198153.679,ROU_1981,34.7,6.43,5.900000095367432,230080.0,,,
1401,ROU,Romania,1982.0,195773.796,ROU_1982,35.0,6.24,6.0,230080.0,,,
1402,ROU,Romania,1983.0,200562.898,ROU_1983,35.4,6.38,5.900000095367432,230080.0,,,
1403,ROU,Romania,1984.0,189272.205,ROU_1984,36.5,6.3,5.800000190734863,230080.0,,,
1404,ROU,Romania,1985.0,194343.666,ROU_1985,38.15,6.45,5.800000190734863,230080.0,,,
1405,ROU,Romania,1986.0,202147.042,ROU_1986,40.27,6.66,5.699999809265137,230080.0,,,
1406,ROU,Romania,1987.0,212165.286,ROU_1987,40.36,6.62,4.599999904632568,230080.0,,,
1407,ROU,Romania,1988.0,212777.675,ROU_1988,42.24,6.65,4.900000095367432,230080.0,,,
1408,ROU,Romania,1989.0,214141.799,ROU_1989,41.21,6.97,5.0,230080.0,,,
1409,ROU,Romania,1990.0,172630.0,ROU_1990,40.98,7.2,5.0,230080.0,,,
1410,ROU,Romania,1991.0,142760.0,ROU_1991,42.39,6.96,3.599999904632568,230080.0,,,
1411,ROU,Romania,1992.0,126190.0,ROU_1992,45.33,6.85,4.300000190734863,230080.0,,,
1412,ROU,Romania,1993.0,117700.0,ROU_1993,46.02,7.94,5.5,230080.0,,,
1413,ROU,Romania,1994.0,115160.0,ROU_1994,47.81,7.76,5.699999809265137,230080.0,,,
1414,ROU,Romania,1995.0,120880.0,ROU_1995,48.48,7.94,6.300000190734863,230080.0,,,
1415,ROU,Romania,1996.0,124210.0,ROU_1996,47.54,7.9,4.900000095367432,230080.0,,,
1416,ROU,Romania,1997.0,113610.0,ROU_1997,48.33,8.32,4.699999809265137,230080.0,,,
1417,ROU,Romania,1998.0,99540.0,ROU_1998,48.94,8.3,5.0,230080.0,,,
1418,ROU,Romania,1999.0,84990.0,ROU_1999,47.2,8.26,6.0,230080.0,,,
1419,ROU,Romania,2000.0,89020.0,ROU_2000,49.87,8.76,6.0,230080.0,ROU,2000.0,35.0
1420,ROU,Romania,2001.0,95230.0,ROU_2001,50.18,8.76,5.599999904632568,230080.0,,,
1421,ROU,Romania,2002.0,93739.9978637695,ROU_2002,50.67,8.7,5.699999809265137,230080.0,,,
1422,ROU,Romania,2003.0,98139.9993896484,ROU_2003,49.9,9.23,5.800000190734863,230080.0,,,
1423,ROU,Romania,2004.0,95349.9984741211,ROU_2004,49.97,8.59,5.599999904632568,230080.0,,,
1424,ROU,Romania,2005.0,94709.9990844727,ROU_2005,51.88,9.44,5.099999904632568,230080.0,ROU,2005.0,33.20000076293945
1425,ROU,Romania,2006.0,99260.0021362305,ROU_2006,50.94,9.94,4.599999904632568,230080.0,,,
1426,ROU,Romania,2007.0,96730.0033569336,ROU_2007,51.12,9.64,4.699999809265137,230080.0,,,
1427,ROU,Romania,2008.0,95419.9981689453,ROU_2008,51.97,9.55,4.900000095367432,230080.0,,,
1428,ROU,Romania,2009.0,80709.9990844727,ROU_2009,53.01,9.7,4.900000095367432,230080.0,,,
