country_code,country_name,year,co2_emissions,merge_id,male_death_rate,female_death_rate,cigarette_sales
ARM,Armenia,1990,19850.0,ARM_1990,51.36,7.4,11.89999961853027
ARM,Armenia,1991,20690.0,ARM_1991,49.99,6.01,9.300000190734863
ARM,Armenia,1992,10900.0,ARM_1992,45.04,7.44,4.900000095367432
ARM,Armenia,1993,5040.0,ARM_1993,40.77,6.69,5.5
ARM,Armenia,1994,2740.0,ARM_1994,36.68,5.89,5.699999809265137
ARM,Armenia,1995,3510.0,ARM_1995,37.88,4.41,5.599999904632568
ARM,Armenia,1996,2580.0,ARM_1996,38.72,4.45,5.599999904632568
ARM,Armenia,1997,3340.0,ARM_1997,40.69,4.7,5.599999904632568
ARM,Armenia,1998,3470.0,ARM_1998,38.05,5.43,5.699999809265137
AUS,Australia,1960,88202.351,AUS_1960,29.56,3.87,9.100000381469728
AUS,Australia,1961,90589.568,AUS_1961,32.45,4.0,9.0
AUS,Australia,1962,94912.961,AUS_1962,34.74,4.33,8.800000190734863
AUS,Australia,1963,101029.517,AUS_1963,35.97,4.39,8.699999809265137
AUS,Australia,1964,108979.573,AUS_1964,38.51,4.94,8.800000190734863
AUS,Australia,1965,120966.996,AUS_1965,39.41,4.74,8.699999809265137
AUS,Australia,1966,120332.605,AUS_1966,41.74,5.02,8.899999618530273
AUS,Australia,1967,129265.417,AUS_1967,43.59,5.74,8.5
AUS,Australia,1968,134622.904,AUS_1968,45.0,5.74,8.800000190734863
AUS,Australia,1969,142257.598,AUS_1969,46.75,5.66,8.899999618530273
AUS,Australia,1970,147618.752,AUS_1970,47.79,7.18,9.100000381469728
AUS,Australia,1971,152774.554,AUS_1971,49.28,7.53,8.899999618530273
AUS,Australia,1972,157486.649,AUS_1972,50.06,7.13,9.199999809265137
AUS,Australia,1973,170992.21,AUS_1973,51.24,7.82,9.399999618530272
AUS,Australia,1974,172356.334,AUS_1974,53.83,7.69,10.0
AUS,Australia,1975,175883.988,AUS_1975,52.37,7.85,9.699999809265137
AUS,Australia,1976,174244.839,AUS_1976,53.83,8.58,9.100000381469728
AUS,Australia,1977,187787.07,AUS_1977,52.72,9.83,9.800000190734863
AUS,Australia,1978,202015.03,AUS_1978,53.22,9.97,9.600000381469728
AUS,Australia,1979,205069.641,AUS_1979,53.81,10.3,9.399999618530272
AUS,Australia,1980,220746.066,AUS_1980,56.21,10.8,9.699999809265137
AUS,Australia,1981,230360.94,AUS_1981,55.47,10.46,9.300000190734863
AUS,Australia,1982,234119.615,AUS_1982,55.42,11.55,8.899999618530273
AUS,Australia,1983,225003.453,AUS_1983,54.51,12.47,8.399999618530273
AUS,Australia,1984,236594.84,AUS_1984,54.62,12.4,8.199999809265137
AUS,Australia,1985,241229.928,AUS_1985,53.78,12.65,8.100000381469727
AUS,Australia,1986,239964.813,AUS_1986,51.02,13.17,8.100000381469727
AUS,Australia,1987,256106.947,AUS_1987,51.36,12.54,7.599999904632568
AUS,Australia,1988,261145.405,AUS_1988,51.19,14.1,7.599999904632568
AUS,Australia,1989,277771.583,AUS_1989,51.27,14.49,7.599999904632568
AUS,Australia,1990,263630.0,AUS_1990,47.27,14.06,7.599999904632568
AUS,Australia,1991,264760.0,AUS_1991,46.67,15.03,7.300000190734863
AUS,Australia,1992,268400.0,AUS_1992,46.68,14.37,7.300000190734863
AUS,Australia,1993,273050.0,AUS_1993,44.42,14.97,6.599999904632568
AUS,Australia,1994,280180.0,AUS_1994,46.23,15.3,6.400000095367432
AUS,Australia,1995,290180.0,AUS_1995,43.14,15.36,6.300000190734863
AUS,Australia,1996,300810.0,AUS_1996,42.99,15.54,5.599999904632568
AUS,Australia,1997,307850.0,AUS_1997,40.69,15.43,5.599999904632568
AUS,Australia,1998,328620.0,AUS_1998,40.3,14.88,5.400000095367432
AUS,Australia,1999,333710.0,AUS_1999,38.52,14.9,5.099999904632568
AUS,Australia,2000,339450.0,AUS_2000,36.98,15.79,4.900000095367432
AUS,Australia,2001,345640.0,AUS_2001,36.33,15.88,4.5
AUS,Australia,2002,353369.995117188,AUS_2002,35.51,16.34,4.300000190734863
AUS,Australia,2003,352579.986572266,AUS_2003,33.0,15.52,4.5
AUS,Australia,2004,365809.997558594,AUS_2004,33.92,15.49,4.300000190734863
AUS,Australia,2006,375489.990234375,AUS_2006,32.46,16.22,4.099999904632568
AUS,Australia,2007,385750.0,AUS_2007,30.96,16.6,4.099999904632568
AUS,Australia,2008,388940.002441406,AUS_2008,31.88,16.12,4.199999809265137
AUS,Australia,2009,395290.008544922,AUS_2009,29.32,16.36,4.099999904632568
AUS,Australia,2010,387540.008544922,AUS_2010,29.39,16.61,4.0
AUT,Austria,1960,30821.135,AUT_1960,53.61,5.97,4.800000190734863
AUT,Austria,1961,31862.563,AUT_1961,55.34,6.39,4.699999809265137
AUT,Austria,1962,33905.082,AUT_1962,53.28,6.9,4.900000095367432
AUT,Austria,1963,36992.696,AUT_1963,56.35,6.75,5.099999904632568
AUT,Austria,1964,38943.54,AUT_1964,53.35,6.49,5.199999809265137
AUT,Austria,1965,38188.138,AUT_1965,57.35,6.58,5.400000095367432
AUT,Austria,1966,39258.902,AUT_1966,56.58,7.0,5.800000190734863
AUT,Austria,1967,39966.633,AUT_1967,56.44,6.92,5.900000095367432
AUT,Austria,1968,42350.183,AUT_1968,58.89,7.27,6.0
AUT,Austria,1969,44693.396,AUT_1969,57.28,7.12,6.199999809265137
AUT,Austria,1970,50692.608,AUT_1970,56.04,6.51,6.5
AUT,Austria,1971,52155.741,AUT_1971,56.14,7.42,6.599999904632568
AUT,Austria,1972,56193.108,AUT_1972,57.6,7.17,6.5
AUT,Austria,1973,60164.469,AUT_1973,58.76,7.41,7.0
AUT,Austria,1974,57469.224,AUT_1974,57.33,7.93,6.900000095367432
AUT,Austria,1975,54392.611,AUT_1975,57.71,7.65,6.599999904632568
AUT,Austria,1976,58415.31,AUT_1976,57.28,7.43,6.800000190734863
AUT,Austria,1977,56218.777,AUT_1977,57.9,7.67,6.900000095367432
AUT,Austria,1978,57483.892,AUT_1978,56.27,8.01,7.0
AUT,Austria,1979,61594.599,AUT_1979,58.39,8.08,7.199999809265137
AUT,Austria,1980,52306.088,AUT_1980,57.32,8.35,7.099999904632568
AUT,Austria,1981,56130.769,AUT_1981,55.77,8.42,7.099999904632568
AUT,Austria,1982,53868.23,AUT_1982,54.28,9.3,7.0
AUT,Austria,1983,51983.392,AUT_1983,55.5,8.97,7.199999809265137
AUT,Austria,1984,54550.292,AUT_1984,57.49,10.1,7.0
AUT,Austria,1985,54700.639,AUT_1985,54.35,9.18,7.0
AUT,Austria,1986,54080.916,AUT_1986,53.53,9.14,7.0
AUT,Austria,1987,57744.249,AUT_1987,53.12,10.23,6.800000190734863
AUT,Austria,1988,53340.182,AUT_1988,52.29,10.71,6.400000095367432
AUT,Austria,1989,54117.586,AUT_1989,52.14,9.75,6.199999809265137
AUT,Austria,1990,58270.0,AUT_1990,51.95,9.98,6.300000190734863
AUT,Austria,1991,62420.0,AUT_1991,52.22,10.97,6.400000095367432
AUT,Austria,1992,57660.0,AUT_1992,49.73,10.62,6.099999904632568
AUT,Austria,1993,57800.0,AUT_1993,51.76,10.97,5.800000190734863
AUT,Austria,1994,58280.0,AUT_1994,47.64,11.68,5.900000095367432
AUT,Austria,1995,61180.0,AUT_1995,46.88,11.02,5.599999904632568
AUT,Austria,1996,64900.0,AUT_1996,47.1,11.75,5.400000095367432
AUT,Austria,1997,64220.0,AUT_1997,45.47,12.35,5.699999809265137
AUT,Austria,1998,64670.0,AUT_1998,46.04,12.28,6.400000095367432
AUT,Austria,1999,63050.0,AUT_1999,43.22,12.47,6.599999904632568
AUT,Austria,2000,63530.0,AUT_2000,42.13,13.1,6.5
AUT,Austria,2001,67910.0,AUT_2001,40.82,12.12,6.300000190734863
AUT,Austria,2002,69370.002746582,AUT_2002,42.02,13.41,4.800000190734863
AUT,Austria,2003,74459.9990844727,AUT_2003,40.04,12.74,4.599999904632568
AUT,Austria,2004,75800.0030517578,AUT_2004,39.06,13.67,4.599999904632568
AZE,Azerbaijan,1990,53480.0,AZE_1990,28.79,4.76,4.400000095367432
AZE,Azerbaijan,1991,52060.0,AZE_1991,30.37,5.14,5.199999809265137
AZE,Azerbaijan,1992,63610.0,AZE_1992,30.84,5.19,3.799999952316284
AZE,Azerbaijan,1993,48050.0,AZE_1993,28.03,4.59,1.100000023841858
AZE,Azerbaijan,1994,33520.0,AZE_1994,24.07,4.81,3.299999952316284
AZE,Azerbaijan,1995,32470.0,AZE_1995,23.15,3.42,3.299999952316284
AZE,Azerbaijan,1996,27190.0,AZE_1996,24.36,3.88,3.299999952316284
AZE,Azerbaijan,1997,26490.0,AZE_1997,25.39,4.2,3.400000095367432
AZE,Azerbaijan,1998,26490.0,AZE_1998,22.37,3.74,3.200000047683716
BEL,Belgium,1960,91000.272,BEL_1960,41.16,4.28,7.300000190734863
BEL,Belgium,1961,92793.435,BEL_1961,43.57,4.71,7.300000190734863
BEL,Belgium,1962,98117.919,BEL_1962,45.63,5.03,7.400000095367432
BEL,Belgium,1963,105781.949,BEL_1963,48.19,4.69,7.400000095367432
BEL,Belgium,1964,103662.423,BEL_1964,49.9,5.22,7.400000095367432
BEL,Belgium,1965,105440.918,BEL_1965,54.72,5.01,7.800000190734863
BEL,Belgium,1966,105206.23,BEL_1966,54.65,4.6,8.0
BEL,Belgium,1967,107472.436,BEL_1967,57.11,5.38,8.399999618530273
BEL,Belgium,1968,118557.777,BEL_1968,59.23,5.14,8.100000381469727
BEL,Belgium,1969,123618.237,BEL_1969,60.38,5.19,8.199999809265137
BEL,Belgium,1970,125620.419,BEL_1970,64.17,4.94,8.399999618530273
BEL,Belgium,1971,121528.047,BEL_1971,70.26,5.12,8.5
BEL,Belgium,1972,130834.893,BEL_1972,72.99,5.81,8.600000381469727
BEL,Belgium,1973,138872.957,BEL_1973,74.41,6.48,8.899999618530273
BEL,Belgium,1974,135220.625,BEL_1974,73.74,6.07,8.800000190734863
BEL,Belgium,1975,122100.099,BEL_1975,76.01,6.52,8.300000190734863
BEL,Belgium,1976,130009.818,BEL_1976,78.4,6.39,8.199999809265137
BEL,Belgium,1977,126570.172,BEL_1977,84.92,6.79,7.900000095367432
BEL,Belgium,1978,135855.016,BEL_1978,87.11,6.45,7.0
BEL,Belgium,1979,140233.414,BEL_1979,86.52,6.61,7.300000190734863
BEL,Belgium,1980,135301.299,BEL_1980,88.33,6.93,7.300000190734863
BEL,Belgium,1981,124021.607,BEL_1981,89.28,7.59,7.300000190734863
BEL,Belgium,1982,117553.019,BEL_1982,87.24,7.14,8.100000381469727
BEL,Belgium,1983,101630.905,BEL_1983,91.77,7.2,8.0
BEL,Belgium,1984,105422.583,BEL_1984,90.36,7.16,8.100000381469727
BEL,Belgium,1985,104472.83,BEL_1985,91.04,8.02,7.599999904632568
BEL,Belgium,1986,102874.018,BEL_1986,88.0,8.43,7.300000190734863
BEL,Belgium,1987,103116.04,BEL_1987,87.23,8.3,6.699999809265137
BEL,Belgium,1988,100354.789,BEL_1988,88.31,8.44,6.699999809265137
BEL,Belgium,1989,107461.435,BEL_1989,83.0,8.59,6.300000190734863
BEL,Belgium,1990,109310.0,BEL_1990,82.76,9.28,6.0
BEL,Belgium,1991,113960.0,BEL_1991,81.29,9.56,6.099999904632568
BEL,Belgium,1992,112330.0,BEL_1992,81.95,10.31,5.900000095367432
BEL,Belgium,1993,110110.0,BEL_1993,82.04,10.23,5.599999904632568
BEL,Belgium,1994,114900.0,BEL_1994,79.18,10.76,5.5
BEL,Belgium,1995,114570.0,BEL_1995,80.54,10.82,6.0
BEL,Belgium,1996,119450.0,BEL_1996,75.47,10.63,6.300000190734863
BEL,Belgium,1997,116630.0,BEL_1997,77.31,11.7,6.400000095367432
BEL,Belgium,1998,119410.0,BEL_1998,70.76,11.17,6.699999809265137
BEL,Belgium,1999,115510.0,BEL_1999,66.63,11.03,6.800000190734863
BEL,Belgium,2000,117270.0,BEL_2000,65.85,11.91,7.0
BEL,Belgium,2001,118340.0,BEL_2001,65.66,11.63,6.199999809265137
BEL,Belgium,2002,110849.998474121,BEL_2002,63.01,12.03,7.0
BEL,Belgium,2003,115500.0,BEL_2003,60.73,12.63,7.0
BEL,Belgium,2004,114019.996643066,BEL_2004,57.91,13.04,6.699999809265137
BEL,Belgium,2005,110610.000610352,BEL_2005,59.55,14.28,6.5
BEL,Belgium,2006,108650.001525879,BEL_2006,57.85,14.73,6.800000190734863
BEL,Belgium,2007,104589.996337891,BEL_2007,55.74,14.82,6.0
BEL,Belgium,2008,106930.000305176,BEL_2008,55.97,15.51,5.5
BEL,Belgium,2009,99669.9981689453,BEL_2009,53.9,15.14,5.699999809265137
BEL,Belgium,2010,106720.001220703,BEL_2010,53.78,16.69,6.300000190734863
BEL,Belgium,2011,96480.0033569336,BEL_2011,51.6,17.52,5.199999809265137
BGR,Bulgaria,1964,42863.563,BGR_1964,39.13,8.79,4.5
BGR,Bulgaria,1965,46317.877,BGR_1965,40.87,7.38,3.900000095367432
BGR,Bulgaria,1966,48767.433,BGR_1966,41.47,7.38,5.099999904632568
BGR,Bulgaria,1967,55166.348,BGR_1967,39.17,7.77,3.400000095367432
BGR,Bulgaria,1968,59526.411,BGR_1968,39.59,7.29,4.699999809265137
BGR,Bulgaria,1969,66376.367,BGR_1969,38.74,7.07,6.300000190734863
BGR,Bulgaria,1970,61238.9,BGR_1970,36.54,6.66,4.099999904632568
BGR,Bulgaria,1971,64300.845,BGR_1971,40.42,6.45,5.099999904632568
BGR,Bulgaria,1972,66171.015,BGR_1972,39.2,7.11,5.300000190734863
BGR,Bulgaria,1973,68825.923,BGR_1973,41.12,7.19,5.5
BGR,Bulgaria,1974,71260.811,BGR_1974,39.46,7.07,6.699999809265137
BGR,Bulgaria,1975,73061.308,BGR_1975,37.8,6.42,5.300000190734863
BGR,Bulgaria,1976,73116.313,BGR_1976,38.63,6.56,5.599999904632568
BGR,Bulgaria,1977,75969.239,BGR_1977,38.85,6.95,6.699999809265137
BGR,Bulgaria,1978,81411.067,BGR_1978,37.91,6.07,5.599999904632568
BGR,Bulgaria,1979,79152.195,BGR_1979,39.82,7.11,5.599999904632568
BGR,Bulgaria,1980,77487.377,BGR_1980,36.63,6.39,5.199999809265137
BGR,Bulgaria,1981,80343.97,BGR_1981,40.07,6.44,5.099999904632568
BGR,Bulgaria,1982,90131.193,BGR_1982,41.52,5.86,5.099999904632568
BGR,Bulgaria,1983,90365.881,BGR_1983,43.21,6.99,5.699999809265137
BGR,Bulgaria,1984,87366.275,BGR_1984,43.23,7.5,6.300000190734863
BGR,Bulgaria,1985,89540.806,BGR_1985,41.39,7.61,6.599999904632568
BGR,Bulgaria,1986,91528.32,BGR_1986,42.9,7.12,7.099999904632568
BGR,Bulgaria,1987,91634.663,BGR_1987,44.06,7.3,6.199999809265137
BGR,Bulgaria,1988,87289.268,BGR_1988,43.14,6.95,5.300000190734863
BGR,Bulgaria,1989,86739.218,BGR_1989,44.39,6.68,5.400000095367432
BGR,Bulgaria,1990,73610.0,BGR_1990,43.45,6.44,4.699999809265137
BGR,Bulgaria,1991,58830.0,BGR_1991,42.77,7.64,6.0
BGR,Bulgaria,1992,55360.0,BGR_1992,46.04,7.09,7.099999904632568
BGR,Bulgaria,1993,55930.0,BGR_1993,45.65,7.55,7.5
BGR,Bulgaria,1994,53720.0,BGR_1994,46.79,7.46,6.0
BGR,Bulgaria,1995,54880.0,BGR_1995,45.83,7.98,6.400000095367432
BGR,Bulgaria,1996,55300.0,BGR_1996,45.28,7.63,7.599999904632568
BGR,Bulgaria,1997,52990.0,BGR_1997,43.61,6.86,7.400000095367432
BGR,Bulgaria,1998,50480.0,BGR_1998,41.8,7.11,7.199999809265137
BGR,Bulgaria,1999,44320.0,BGR_1999,43.0,7.58,7.599999904632568
BGR,Bulgaria,2000,43420.0,BGR_2000,40.38,7.19,7.599999904632568
BGR,Bulgaria,2001,46190.0,BGR_2001,40.88,7.03,7.800000190734863
BGR,Bulgaria,2002,43599.9984741211,BGR_2002,42.84,7.01,8.899999618530273
BGR,Bulgaria,2003,47930.0003051758,BGR_2003,44.29,6.95,10.0
BGR,Bulgaria,2004,47270.0004577637,BGR_2004,43.94,7.44,9.399999618530272
BGR,Bulgaria,2007,52599.9984741211,BGR_2007,47.37,8.45,8.100000381469727
BGR,Bulgaria,2008,50040.0009155273,BGR_2008,48.88,8.16,8.800000190734863
BGR,Bulgaria,2009,42909.9998474121,BGR_2009,45.65,8.07,8.300000190734863
BGR,Bulgaria,2010,44740.0016784668,BGR_2010,46.06,7.6,6.599999904632568
BGR,Bulgaria,2011,49639.9993896484,BGR_2011,45.16,8.85,5.699999809265137
BGR,Bulgaria,2012,45020.0004577637,BGR_2012,47.39,9.32,5.800000190734863
BGR,Bulgaria,2013,39659.9998474121,BGR_2013,48.02,8.69,6.0
BGR,Bulgaria,2014,42049.9992370605,BGR_2014,44.26,9.78,5.900000095367432
BLR,Belarus,1990,99830.0,BLR_1990,60.75,5.08,4.300000190734863
BLR,Belarus,1991,96220.0,BLR_1991,61.36,5.74,4.699999809265137
BLR,Belarus,1992,87990.0,BLR_1992,64.75,5.62,4.699999809265137
BLR,Belarus,1993,76420.0,BLR_1993,65.86,5.49,4.599999904632568
BLR,Belarus,1994,64810.0,BLR_1994,65.5,4.87,4.800000190734863
BLR,Belarus,1995,57640.0,BLR_1995,66.92,4.9,4.800000190734863
BLR,Belarus,1996,58650.0,BLR_1996,64.29,4.64,5.099999904632568
BLR,Belarus,1997,59170.0,BLR_1997,65.49,5.08,5.199999809265137
BLR,Belarus,1998,57260.0,BLR_1998,64.05,4.7,5.400000095367432
CAN,Canada,1960,192895.201,CAN_1960,27.94,3.99,9.800000190734863
CAN,Canada,1961,194182.318,CAN_1961,29.41,4.36,10.19999980926514
CAN,Canada,1962,207185.5,CAN_1962,31.24,5.03,10.5
CAN,Canada,1963,211109.19,CAN_1963,33.46,4.78,10.5
CAN,Canada,1964,237801.283,CAN_1964,34.03,5.16,10.39999961853027
CAN,Canada,1965,252153.921,CAN_1965,35.25,5.61,10.69999980926514
CAN,Canada,1966,259319.239,CAN_1966,37.06,5.79,10.80000019073486
CAN,Canada,1967,281896.958,CAN_1967,40.8,6.33,10.60000038146973
CAN,Canada,1968,303539.592,CAN_1968,41.22,6.64,10.30000019073486
CAN,Canada,1969,307400.943,CAN_1969,42.88,6.66,10.10000038146973
CAN,Canada,1970,341485.708,CAN_1970,45.26,7.14,10.5
CAN,Canada,1971,352607.719,CAN_1971,46.95,7.29,10.5
CAN,Canada,1972,381136.979,CAN_1972,48.31,8.7,10.60000038146973
CAN,Canada,1973,381621.023,CAN_1973,50.26,9.27,10.80000019073486
CAN,Canada,1974,389970.782,CAN_1974,52.67,9.99,10.69999980926514
CAN,Canada,1975,397143.434,CAN_1975,52.25,10.34,10.60000038146973
CAN,Canada,1976,399317.965,CAN_1976,54.54,10.74,10.89999961853027
CAN,Canada,1977,408151.768,CAN_1977,55.66,11.9,10.69999980926514
CAN,Canada,1978,415896.472,CAN_1978,57.12,12.7,10.39999961853027
CAN,Canada,1979,442067.851,CAN_1979,58.57,13.88,10.5
CAN,Canada,1980,443233.957,CAN_1980,60.14,14.5,10.30000019073486
CAN,Canada,1981,430003.421,CAN_1981,58.98,15.26,10.30000019073486
CAN,Canada,1982,414811.04,CAN_1982,63.67,16.89,10.39999961853027
CAN,Canada,1983,408687.15,CAN_1983,62.69,16.78,9.699999809265137
CAN,Canada,1984,425595.687,CAN_1984,64.17,18.63,9.600000381469728
CAN,Canada,1985,422079.034,CAN_1985,62.19,20.01,9.100000381469728
CAN,Canada,1986,405053.153,CAN_1986,63.59,20.36,8.699999809265137
CAN,Canada,1987,431349.21,CAN_1987,63.33,21.55,8.300000190734863
CAN,Canada,1988,456053.789,CAN_1988,65.38,22.56,8.0
CAN,Canada,1989,463274.112,CAN_1989,65.45,22.67,7.300000190734863
CAN,Canada,1990,419490.0,CAN_1990,64.42,23.17,7.0
CAN,Canada,1991,413300.0,CAN_1991,63.0,24.61,6.300000190734863
CAN,Canada,1992,426370.0,CAN_1992,60.81,24.44,6.400000095367432
CAN,Canada,1993,422050.0,CAN_1993,60.54,25.79,6.0
CAN,Canada,1994,436760.0,CAN_1994,58.45,25.9,6.599999904632568
CAN,Canada,1995,448050.0,CAN_1995,56.19,25.23,5.900000095367432
CAN,Canada,1996,461700.0,CAN_1996,56.46,27.38,6.199999809265137
CAN,Canada,1997,476820.0,CAN_1997,54.07,26.11,5.800000190734863
CAN,Canada,1998,484790.0,CAN_1998,54.27,27.87,5.800000190734863
CAN,Canada,1999,494280.0,CAN_1999,54.37,27.97,5.699999809265137
CAN,Canada,2000,514220.0,CAN_2000,49.76,27.69,5.300000190734863
CAN,Canada,2001,506620.0,CAN_2001,49.87,27.56,5.0
CAN,Canada,2002,524349.975585938,CAN_2002,49.69,28.28,4.400000095367432
CAN,Canada,2003,544539.978027344,CAN_2003,48.08,28.23,4.199999809265137
CAN,Canada,2004,536419.982910156,CAN_2004,46.4,28.86,4.0
CAN,Canada,2005,549030.029296875,CAN_2005,45.88,28.59,3.700000047683716
CAN,Canada,2006,540530.029296875,CAN_2006,44.01,29.22,3.400000095367432
CAN,Canada,2007,571630.004882813,CAN_2007,43.58,28.71,3.200000047683716
CAN,Canada,2008,550469.970703125,CAN_2008,41.74,28.62,3.0
CAN,Canada,2009,521320.007324219,CAN_2009,41.3,28.51,3.099999904632568
CAN,Canada,2010,537010.009765625,CAN_2010,39.8,28.33,3.5
CHE,Switzerland,1960,19523.108,CHE_1960,34.74,3.48,6.599999904632568
CHE,Switzerland,1961,20388.52,CHE_1961,34.54,3.42,7.199999809265137
CHE,Switzerland,1962,24154.529,CHE_1962,35.51,2.9,7.599999904632568
CHE,Switzerland,1963,29104.979,CHE_1963,39.04,3.49,7.599999904632568
CHE,Switzerland,1964,28166.227,CHE_1964,37.75,3.94,7.199999809265137
CHE,Switzerland,1965,30370.094,CHE_1965,38.89,3.64,8.5
CHE,Switzerland,1966,31528.866,CHE_1966,41.85,3.55,6.699999809265137
CHE,Switzerland,1967,32562.96,CHE_1967,43.38,4.22,7.699999809265137
CHE,Switzerland,1968,36028.275,CHE_1968,43.77,3.41,8.100000381469727
CHE,Switzerland,1969,38096.463,CHE_1969,45.48,3.54,9.0
CHE,Switzerland,1970,40296.663,CHE_1970,45.36,3.89,9.5
CHE,Switzerland,1971,41943.146,CHE_1971,47.66,4.28,10.30000019073486
CHE,Switzerland,1972,42973.573,CHE_1972,47.61,4.68,10.69999980926514
CHE,Switzerland,1973,46262.872,CHE_1973,49.93,4.8,9.300000190734863
CHE,Switzerland,1974,41481.104,CHE_1974,50.92,4.36,9.199999809265137
CHE,Switzerland,1975,39097.554,CHE_1975,53.62,4.94,8.600000381469727
CHE,Switzerland,1976,40483.68,CHE_1976,53.04,5.23,8.5
CHE,Switzerland,1977,41085.068,CHE_1977,54.18,5.2,8.800000190734863
CHE,Switzerland,1978,42218.171,CHE_1978,54.11,5.1,8.5
CHE,Switzerland,1979,39911.628,CHE_1979,55.04,5.19,8.199999809265137
CHE,Switzerland,1980,40538.685,CHE_1980,53.34,6.15,8.300000190734863
CHE,Switzerland,1981,38859.199,CHE_1981,54.05,5.92,8.399999618530273
CHE,Switzerland,1982,36629.663,CHE_1982,55.12,6.81,8.399999618530273
CHE,Switzerland,1983,40069.309,CHE_1983,56.27,6.96,8.5
CHE,Switzerland,1984,39174.561,CHE_1984,53.68,6.58,8.399999618530273
CHE,Switzerland,1985,39827.287,CHE_1985,55.19,7.38,8.100000381469727
CHE,Switzerland,1986,42295.178,CHE_1986,54.83,7.37,8.100000381469727
CHE,Switzerland,1987,40252.659,CHE_1987,51.43,7.75,8.0
CHE,Switzerland,1988,40711.034,CHE_1988,51.71,7.53,7.900000095367432
CHE,Switzerland,1989,39467.921,CHE_1989,50.27,7.89,7.900000095367432
CHE,Switzerland,1990,43330.0,CHE_1990,50.41,8.56,7.800000190734863
CHE,Switzerland,1991,45670.0,CHE_1991,49.75,8.1,7.800000190734863
CHE,Switzerland,1992,45700.0,CHE_1992,49.15,9.71,8.199999809265137
CHE,Switzerland,1993,43450.0,CHE_1993,47.75,10.66,7.599999904632568
CHE,Switzerland,1994,42590.0,CHE_1994,45.39,10.72,7.400000095367432
CHE,Switzerland,1995,43440.0,CHE_1995,40.94,10.16,7.300000190734863
CHE,Switzerland,1996,44010.0,CHE_1996,40.78,9.46,7.199999809265137
CHE,Switzerland,1997,42750.0,CHE_1997,40.47,9.75,7.0
CHE,Switzerland,1998,44250.0,CHE_1998,40.46,10.75,7.099999904632568
CHE,Switzerland,1999,44530.0,CHE_1999,37.48,11.55,6.800000190734863
CHE,Switzerland,2000,43710.0,CHE_2000,39.43,12.16,6.699999809265137
CHE,Switzerland,2001,45150.0,CHE_2001,38.78,11.5,6.5
CHE,Switzerland,2002,43569.9996948242,CHE_2002,35.29,11.85,6.5
CHE,Switzerland,2003,44840.0001525879,CHE_2003,35.78,12.43,6.599999904632568
CHE,Switzerland,2004,45279.9987792969,CHE_2004,34.41,12.8,6.400000095367432
CHE,Switzerland,2005,45849.9984741211,CHE_2005,35.71,12.63,5.699999809265137
CHE,Switzerland,2006,45479.9995422363,CHE_2006,32.77,14.03,5.800000190734863
CHE,Switzerland,2007,43540.0009155273,CHE_2007,33.35,14.0,5.400000095367432
CHE,Switzerland,2008,44959.9990844727,CHE_2008,33.41,13.34,5.699999809265137
CHE,Switzerland,2009,43669.9981689453,CHE_2009,30.02,14.05,5.599999904632568
CZE,Czechia,1993,130980.0,CZE_1993,80.26,11.22,5.300000190734863
CZE,Czechia,1994,124710.0,CZE_1994,74.79,12.49,6.699999809265137
CZE,Czechia,1995,125180.0,CZE_1995,77.14,12.9,6.800000190734863
CZE,Czechia,1996,126740.0,CZE_1996,72.49,12.91,7.400000095367432
CZE,Czechia,1997,124790.0,CZE_1997,71.78,12.49,7.900000095367432
CZE,Czechia,1998,118920.0,CZE_1998,67.67,12.87,6.099999904632568
CZE,Czechia,1999,111950.0,CZE_1999,67.6,13.93,6.900000095367432
CZE,Czechia,2000,123170.0,CZE_2000,68.51,13.88,6.199999809265137
CZE,Czechia,2001,122720.0,CZE_2001,64.66,14.5,5.400000095367432
CZE,Czechia,2002,118529.998779297,CZE_2002,63.68,13.82,6.199999809265137
CZE,Czechia,2003,122769.996643066,CZE_2003,61.41,14.34,7.5
CZE,Czechia,2004,123440.002441406,CZE_2004,62.13,14.2,7.599999904632568
CZE,Czechia,2005,119989.99786377,CZE_2005,58.3,14.31,7.599999904632568
CZE,Czechia,2006,120599.998474121,CZE_2006,55.84,14.95,6.400000095367432
CZE,Czechia,2007,123620.002746582,CZE_2007,53.88,14.54,6.699999809265137
CZE,Czechia,2008,118309.997558594,CZE_2008,51.12,14.58,6.300000190734863
CZE,Czechia,2009,111169.998168945,CZE_2009,50.62,14.25,6.0
CZE,Czechia,2010,112250.0,CZE_2010,49.96,14.75,5.5
CZE,Czechia,2011,109169.998168945,CZE_2011,47.48,15.77,5.099999904632568
CZE,Czechia,2012,106069.999694824,CZE_2012,45.57,16.0,5.300000190734863
CZE,Czechia,2013,101150.001525879,CZE_2013,43.09,15.09,4.099999904632568
CZE,Czechia,2014,97510.0021362305,CZE_2014,40.68,14.75,4.400000095367432
DEU,Germany,1991,932550.0,DEU_1991,54.58,9.32,6.599999904632568
DEU,Germany,1992,892820.0,DEU_1992,53.84,9.45,6.099999904632568
DEU,Germany,1993,887060.0,DEU_1993,54.0,9.89,5.900000095367432
DEU,Germany,1994,875900.0,DEU_1994,52.29,10.25,6.0
DEU,Germany,1995,874660.0,DEU_1995,52.66,10.33,6.0
